file,sheet,window_id,start_time,end_time,window_center_time,class_label,predicted_group,expected_family,expected_match,transition_phase,seal_label,heat_source_inferred,hole_time,mean_in_temp,std_in_temp,slope_in_temp,mean_out_temp,std_out_temp,slope_out_temp,mean_in_hum,std_in_hum,slope_in_hum,mean_out_hum,std_out_hum,slope_out_hum,mean_AH_in,std_AH_in,slope_AH_in,mean_AH_out,std_AH_out,slope_AH_out,mean_dT,std_dT,slope_dT,mean_dAH,std_dAH,slope_dAH,first_mean_in_temp,second_mean_in_temp,delta_half_in_temp,first_mean_out_temp,second_mean_out_temp,delta_half_out_temp,first_mean_in_hum,second_mean_in_hum,delta_half_in_hum,first_mean_out_hum,second_mean_out_hum,delta_half_out_hum,first_mean_AH_in,second_mean_AH_in,delta_half_AH_in,first_mean_AH_out,second_mean_AH_out,delta_half_AH_out,first_mean_dT,second_mean_dT,delta_half_dT,first_mean_dAH,second_mean_dAH,delta_half_dAH,first_slope_in_temp,second_slope_in_temp,first_slope_AH_in,second_slope_AH_in,delta_in_temp,delta_out_temp,delta_in_hum,delta_AH_in,corr_temp,corr_hum,corr_AH,high_in_hum_ratio,high_out_hum_ratio,in_ah_gt_out_ah_ratio,max_hourly_temp_rise,max_hourly_temp_drop,max_hourly_hum_rise,transition_score,transition_rank_pct,cooling_response_flag
2026-03-03 101220_seal_heated,Serial Data Log,W0001,2026-03-03 10:00:00,2026-03-03 16:00:00,2026-03-03 13:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,seal,有,,26.514380403458212,3.729971463026304,2.1303359155053623,21.001066282420748,2.3153020162021587,1.356263862606966,55.33561959654178,1.080825981762032,-0.5715430452621548,84.36530259365995,1.7198093079092485,-0.9211036172511365,14.06606906407189,2.481991031721543,1.4532206757038602,15.537949325440385,1.7693776438578268,1.021316387527874,5.513314121037464,1.4940356264379762,0.7740720528984001,-1.4718802613684963,0.7575188455387909,0.43190428817598636,23.52843930635838,29.483160919540232,5.954721613181853,19.049132947976876,22.941781609195406,3.89264866121853,56.110867052023124,54.56482758620689,-1.5460394658162357,85.81485549132948,82.92408045977012,-2.8907750315593574,11.997088163814448,16.123159269500267,4.126071105685819,14.077467361579629,16.990037714796195,2.912570353216566,4.479306358381503,6.541379310344828,2.0620729519633247,-2.0803791977651813,-0.8668784452959301,1.2135007524692512,3.4929624894220566,1.2219351540389736,2.065274248068408,1.0143776770696713,15.24,7.620000000000001,-1.9500000000000028,9.88186528276491,0.9866342907608241,0.5993406705621442,0.9924836882004645,0.0,1.0,0.0,4.18053546099291,1.0931666666666686,-0.14483333333333093,0.0,,False
2026-03-03 101220_seal_heated,Serial Data Log,W0002,2026-03-03 11:00:00,2026-03-03 17:00:00,2026-03-03 14:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,seal,有,,28.177606837606838,2.7116063714250846,1.5638954826758218,22.025811965811965,1.9269381660994458,1.1117735457360416,54.88495726495727,0.604665136038061,-0.32704592397260634,83.65717948717948,2.136134364214485,-1.2446773782566523,15.200048279513064,2.029397468393139,1.1856444730409148,16.302456238146345,1.381552096086947,0.7826390284470041,6.151794871794871,0.7869945892548967,0.4521219369397823,-1.1024079586332796,0.6908255240012408,0.40300544459391,25.92577142857143,30.41664772727273,4.4908762987012985,20.4396,23.603011363636366,3.163411363636367,55.339371428571425,54.433125,-0.9062464285714285,85.55994285714287,81.76522727272727,-3.7947155844155986,13.476607816258387,16.913696467408343,3.4370886511499563,15.202427194139444,17.39623511713048,2.193807922991036,5.48617142857143,6.813636363636363,1.327464935064933,-1.7258193778810587,-0.48253864972213517,1.2432807281589235,2.3027581062146227,1.0106869971866403,1.5620522300311335,0.8813440020844097,9.920000000000002,6.91,-2.3900000000000006,7.207322780356467,0.9996501222367982,0.8452475475082862,0.9897392905602688,0.0,1.0,0.0,2.690166666666663,0.8189313725490202,-0.09218627450980676,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0001,2026-03-13 08:00:00,2026-03-13 14:00:00,2026-03-13 11:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,18.894428969359332,4.529287763862384,2.5295834439594085,15.444958217270194,1.9673915566951772,1.0951258215028656,61.09119777158774,1.4413922747910863,0.10005402823135268,96.20300835654595,1.2708365596655171,-0.4808586614413705,10.200757469555143,2.676016602233037,1.5024507304344874,12.733026724017767,1.4094298672271062,0.7850788115988674,3.449470752089137,2.6108061852598965,1.4344576224565442,-2.5322692544626237,1.2937685011303786,0.7173719188356199,14.704022346368715,23.06155555555556,8.357533209186846,13.660111731843575,17.21988888888889,3.559777157045314,61.10486033519553,61.07761111111112,-0.027249224084414436,96.78581005586592,95.62344444444444,-1.1623656114214782,7.7515635334994615,12.636344772632738,4.884781239133276,11.432830019120237,14.02600011388809,2.593170094767853,1.04391061452514,5.841666666666667,4.797756052141526,-3.6812664856207746,-1.3896553412553518,2.291611144365423,1.5338978596761599,1.9700880929403521,1.0001366431624727,1.2398202558875286,11.8,5.399999999999999,0.3999999999999986,7.192935672772025,0.9858040569737725,0.4023106544901304,0.9907739537479433,0.0,1.0,0.0,4.273949152542368,-0.03966666666666718,3.7351581920903953,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0002,2026-03-13 09:00:00,2026-03-13 15:00:00,2026-03-13 12:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,20.96891364902507,4.538242675519695,2.541394127264197,16.441281337047354,2.192930114633725,1.2553436874657906,61.117047353760434,1.420171197283952,-0.3011406586691208,95.5517270194986,1.7909742123168917,-0.8906706969683503,11.477118926006487,2.7156050158695813,1.533791983260071,13.436748548970753,1.5387018247564845,0.8775785898615754,4.527632311977717,2.4185632695897965,1.2860504397984076,-1.9596296229642671,1.2091127968226516,0.6562133933984963,17.129497206703913,24.787,7.657502793296086,14.493519553072627,18.37822222222222,3.8847026691495934,61.8258659217877,60.41216666666666,-1.4136992551210454,97.02620111731842,94.08544444444448,-2.9407566728739454,9.174720387805467,13.766726361217499,4.592005973412032,12.08492374364124,14.78106321649288,2.696139472851641,2.635977653631285,6.40877777777778,3.7728001241464946,-2.9102033558357747,-1.014336855275379,1.8958665005603956,3.5807296166147182,1.4220236580339043,2.0820837592885675,0.9950387122854628,12.959999999999999,6.41,0.0,8.046457945269793,0.982468068651781,0.5852454746835964,0.9908038151727495,0.0,1.0,0.0,4.273949152542368,1.2583333333333329,3.7351581920903953,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0003,2026-03-13 10:00:00,2026-03-13 16:00:00,2026-03-13 13:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,23.217130919220057,3.6188758497319546,1.9896160030190722,17.582952646239555,2.093088833868845,1.1962573850936096,61.0924791086351,1.4424746868932208,-0.7334878863191777,94.7725069637883,2.1293368126773364,-1.1780971753655187,12.88549309994052,2.214124573565395,1.2442586101782003,14.252623995774597,1.4477163399092277,0.8244844206749136,5.6341782729805026,1.6048696257378676,0.7933586179254636,-1.3671308958340753,0.787505370570968,0.4197741895032864,20.35117318435754,26.06716666666667,5.7159934823091305,15.814022346368715,19.342055555555554,3.528033209186839,62.16340782122905,60.0275,-2.135907821229047,96.74586592178773,92.81011111111111,-3.935754810676613,11.070984914835385,14.689920684017292,3.618935769181906,13.061661050916207,15.436970479828213,2.375309428912006,4.537150837988827,6.725111111111111,2.1879602731222834,-1.9906761360808203,-0.7470497958109235,1.2436263402698968,3.346898265316103,1.128858166038756,1.8574188046525535,0.8498487836690575,13.88,7.210000000000001,-0.259999999999998,8.764736268544652,0.9836572517373292,0.8186288552271082,0.9948863044715648,0.0,1.0,0.0,4.273949152542368,0.9998333333333349,-0.24016666666665998,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0004,2026-03-13 11:00:00,2026-03-13 17:00:00,2026-03-13 14:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,25.079083333333337,2.427567071614424,1.3689831138932402,18.703805555555554,1.7407273528501508,0.9947312514324458,60.422222222222224,0.8495465318693284,-0.4572007708189295,93.83394444444444,2.1433136288626105,-1.1957957321302874,14.059665902772778,1.6782974744652919,0.9574290368658368,15.056142138356341,1.2023299329200143,0.6896676184622961,6.375277777777779,0.7068214626100356,0.3742518624607924,-0.9964762355835626,0.4895582600161474,0.26776141840354,23.06155555555556,27.09661111111111,4.035055555555548,17.21988888888889,20.187722222222224,2.967833333333335,61.07761111111112,59.766833333333324,-1.310777777777794,95.62344444444444,92.04444444444445,-3.5789999999999935,12.636344772632738,15.482987032912817,2.8466422602800794,14.02600011388809,16.08628416282459,2.0602840489365004,5.841666666666667,6.90888888888889,1.067222222222223,-1.3896553412553518,-0.6032971299117733,0.7863582113435785,1.9700880929403521,0.915382757138562,1.2398202558875286,0.7288714296531524,8.98,6.17,-3.3399999999999963,6.0413018969377905,0.9967049758382786,0.9654152234692029,0.9967485004065676,0.0,1.0,0.0,2.3356666666666683,0.8301666666666669,-0.18166666666667197,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0005,2026-03-13 12:00:00,2026-03-13 18:00:00,2026-03-13 15:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,26.362111111111112,1.8641656677036518,1.0601888398725507,19.64275,1.469320591767759,0.8415377405198217,59.99797222222222,0.5134053107962776,-0.2838151019858102,92.77055555555556,1.674819650116015,-0.9163847153375448,14.966348808902023,1.4032590395820534,0.8032701221053614,15.723584001947291,1.0778431035064269,0.6200641983979487,6.719361111111112,0.40703135142899705,0.21865109935272717,-0.7572351930452706,0.34338932418280327,0.18320592370741087,24.787,27.937222222222218,3.1502222222222187,18.37822222222222,20.907277777777775,2.529055555555555,60.41216666666666,59.583777777777776,-0.8283888888888811,94.08544444444448,91.45566666666667,-2.6297777777778037,13.766726361217499,16.16597125658654,2.3992448953690424,14.78106321649288,16.666104787401704,1.8850415709088235,6.40877777777778,7.029944444444445,0.6211666666666655,-1.014336855275379,-0.5001335308151623,0.5142033244602168,1.4220236580339043,0.7610303723824872,0.9950387122854628,0.6342007593360899,6.630000000000003,5.109999999999999,-1.9399999999999977,4.90339600257647,0.9982161950174685,0.9967536961179947,0.9960261978439325,0.0,1.0,0.0,1.5823333333333345,0.6918333333333315,-0.12733333333332553,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0006,2026-03-13 13:00:00,2026-03-13 19:00:00,2026-03-13 16:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,27.349888888888888,1.510797899795541,0.8607973898022862,20.436027777777777,1.281892772429188,0.73384527666908,59.738305555555556,0.3516775016262888,-0.19608158373984785,91.8728611111111,1.1274559735526692,-0.6409840025634576,15.722419615518074,1.2057317983268918,0.6903325950564184,16.30820727015111,1.0128035779656401,0.5813786773913707,6.91386111111111,0.23685340397320095,0.12695211313320715,-0.5857876546330347,0.1981885073159516,0.10895391766504908,26.06716666666667,28.632611111111107,2.565444444444438,19.342055555555554,21.529999999999998,2.187944444444444,60.0275,59.44911111111112,-0.5783888888888811,92.81011111111111,90.93561111111111,-1.8744999999999976,14.689920684017292,16.75491854701886,2.064997863001569,15.436970479828213,17.179444060474008,1.742473580645795,6.725111111111111,7.102611111111111,0.3775000000000004,-0.7470497958109235,-0.4245255134551459,0.32252428235577757,1.128858166038756,0.6275931196298604,0.8498487836690575,0.5436429701785698,5.299999999999997,4.440000000000001,-1.25,4.185895853915516,0.9990442468805448,0.9932207960173447,0.999157616426282,0.0,1.0,0.0,1.2583333333333329,0.5641666666666652,-0.09500000000000597,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0007,2026-03-13 14:00:00,2026-03-13 20:00:00,2026-03-13 17:00:00,热源启动窗口,heat_related,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,28.15197222222222,1.2387588133107013,0.7065318775228717,21.129749999999998,1.1033018026306411,0.6318219985052576,59.55847222222222,0.2525483473513986,-0.14127730249700926,91.22688888888887,0.9701493374339607,-0.557687554834179,16.37100385357195,1.0350693022184587,0.5926097267420535,16.853815578136153,0.8937684313177574,0.5121145815025199,7.022222222222222,0.14269610678635863,0.07470987901761574,-0.48281172456420524,0.14345002508635668,0.08049514523953469,27.09661111111111,29.20733333333333,2.110722222222222,20.187722222222224,22.07177777777778,1.8840555555555554,59.766833333333324,59.35011111111111,-0.4167222222222122,92.04444444444445,90.40933333333334,-1.6351111111111152,15.482987032912817,17.259020674231078,1.7760336413182607,16.08628416282459,17.621346993447712,1.5350628306231222,6.90888888888889,7.1355555555555545,0.2266666666666648,-0.6032971299117733,-0.36232631921663727,0.24097081069513604,0.915382757138562,0.5158565756701343,0.7288714296531524,0.46030717676474814,4.32,3.879999999999999,-0.9200000000000017,3.5710054744597652,0.9992633567844716,0.9801512901451426,0.9996692436139331,0.0,1.0,0.0,0.9998333333333349,0.4681666666666686,-0.07466666666666555,0.0,,False
2026-03-13 080032_unseal_heated,Serial Data Log,W0008,2026-03-13 15:00:00,2026-03-13 21:00:00,2026-03-13 18:00:00,复杂耦合工况,complex_coupled,ext_high_hum_with_heat,1.0,no_transition,unseal,有,,28.806444444444445,1.0215088638978982,0.582072255871528,21.722111111111108,0.9450029779257076,0.5410463075975718,59.42813888888889,0.1888054595278126,-0.10573737681109181,90.65269444444445,0.9341226894015818,-0.5379677096415,16.92313067633776,0.8843845226214618,0.5055494436576748,17.32594067854008,0.7640205251085903,0.4364090421908205,7.0843333333333325,0.08800227902847815,0.041025948273958245,-0.4028100022023213,0.12297390914305134,0.06914040146685421,27.937222222222218,29.67566666666666,1.7384444444444433,20.907277777777775,22.536944444444448,1.6296666666666724,59.583777777777776,59.272499999999994,-0.3112777777777822,91.45566666666667,89.84972222222223,-1.6059444444444466,16.16597125658654,17.680290096088978,1.5143188395024367,16.666104787401704,17.985776569678457,1.3196717822767532,7.029944444444445,7.1387222222222215,0.10877777777777631,-0.5001335308151623,-0.3054864735894804,0.19464705722568193,0.7610303723824872,0.41948873155185745,0.6342007593360899,0.3822618283969903,3.5599999999999987,3.25,-0.6499999999999986,3.0623111126773104,0.999020411338641,0.9676729931013216,0.9995300416013682,0.0,1.0,0.0,0.8301666666666669,0.37266666666666737,-0.06316666666666748,0.0,,False
