segment_id,run_id,segment_name,segment_role,segment_source,segment_hours,segment_analyzable,segment_seal_state,primary_task,secondary_tasks,static_bucket,final_assessment_v1,raw_label_v1,raw_confidence_v1,prototype_margin_v1,transition_bucket,transition_recommended_use,weak_positive_support_score_v2,breathing_suppression_score_v2,confound_reject_score_v2,support_status_v2,support_risk_v2,support_reason_v2,needs_review_v2,best_lag_level_hum,corr_headroom_in_hum,corr_out_hum_in_hum,late_rh_gain_per_out,max_corr_level_hum,best_lag_rh_h,early_ah_resp_ratio,best_lag_dew_h,corr_dew_gap_in_dew,dew_gap_area_pos,end_start_dAH,headroom_gain_ratio,late_minus_early_rh_gain,max_corr_level_ah,max_corr_level_dew,ah_neg_response_ratio,dew_headroom_capture_ratio,dew_neg_response_ratio,best_lag_h,positive_ah_response_ratio,ah_gap_area_pos,corr_headroom_AH_in,corr_out_dew_in_dew,delta_half_dAH,delta_half_in_h,early_rh_gain_per_out,headroom_area_pos,max_corr_dew_change,slope_dAH_per_h,vpd_in_mean,late_ah_resp_ratio,max_corr_dAH_change,max_corr_outRH_inRH_change,ah_ingress_r2,ah_ingress_slope,dew_ingress_r2,dew_ingress_slope,ah_gap_q90,best_lag_level_ah,best_lag_level_dew,corr_out_AH_in_AH,mean_dT,positive_drive_ratio,vpd_gap_mean,early_dew_gain_per_out,gain_ratio_dAH_change,amp_in_hum_p90_p10,dew_gap_mean,dew_gap_q90,late_ah_decay_per_headroom,late_minus_early_vpd_gap,mean_dAH,slope_in_h_per_h,std_in_hum_run,ah_pos_gain_per_area,dew_pos_gain_per_area,late_dew_gain_per_out,amp_AH_in_p90_p10,amp_dew_in_p90_p10,amp_headroom_p90_p10,std_AH_in_run,std_dew_in_run,late_minus_early_dew_gain,predicted_memory_role_v2,anomaly_advantage_v2,health_only_risk_v2,distance_health_core,distance_anomaly_reference,distance_hard_negative,guard_feature_score_v3,support_status_v3,support_risk_v3,support_reason_v3,needs_review_v3,review_label,review_status_v3,feedback_action_v2,reviewer,review_note
120165524_20260306-160246_sealed_extHigh_intLow_noHeat_noChange_na::full,120165524_20260306-160246_sealed_extHigh_intLow_noHeat_noChange_na,full,mainfield_extHigh_intLow_noHeat,full_run,42.303333333333335,True,sealed,control_challenge,,static_breathing_watch,watch_breathing,positive,high,2.0427104897468986,,,0.1666666666666666,1.0,0.6,static_watch_breathing_confirmed,watch,raw positive tendency is suppressed by breathing pattern score 1.00 with low support 0.17,True,0.0,-0.6955151089100583,0.9552049799426712,0.4994989287441959,0.9597448166238374,0.0,0.2,1.0,-0.7365437504318073,340.28708703534585,-2.473507676087391,-0.0095537147207441,0.3614805253822792,0.9824514241466928,0.9876630515126156,0.9047619047619048,0.0952380952380952,0.9047619047619048,1.0,0.0952380952380952,197.19119561448383,0.8046049013706081,0.9816369580847274,0.3288841919444207,2.2647777591630813,0.1380184033619166,197.19119561448383,0.7412796341331052,0.0165387365863115,0.8702686370715736,0.0,0.7246604476789773,0.8645664110150036,0.3302199844523346,-0.1089023646878964,0.0351767353884316,0.0713145436301899,5.220085794323703,0.0,0.0,0.9759127066170652,0.3872784560850729,0.9767441860465116,-0.665144383353572,-0.2813783017291689,0.3027590808755177,3.881999999999998,8.085101351874266,8.275724530393864,-0.0030122322041058,0.0992357088447416,-4.690079421753389,0.1123431699952201,1.4699285212365238,0.0004983472505811,0.0005632460175572,,1.772698405307918,4.082763573673848,0.7688796635811652,0.646338382925979,1.4813279712872462,,hard_negative,-0.8332071362963216,73.62302553575374,73.62302553575374,5.777492844035864,4.944285707739542,0.4098360655737705,static_watch_breathing_hardguard,watch,breathing watch is reinforced by tri-memory hard_negative with anomaly_adv -0.83 and suppression 1.00,True,breathing_watch,reviewed,confirm_breathing_watch,codex_auto_seed_v2,guarded breathing hard case confirmed by tri-memory hard-negative side
