file,sheet,window_id,start_time,end_time,window_center_time,class_label,predicted_group,expected_family,expected_match,transition_phase,seal_label,heat_source_inferred,hole_time,mean_in_temp,std_in_temp,slope_in_temp,mean_out_temp,std_out_temp,slope_out_temp,mean_in_hum,std_in_hum,slope_in_hum,mean_out_hum,std_out_hum,slope_out_hum,mean_AH_in,std_AH_in,slope_AH_in,mean_AH_out,std_AH_out,slope_AH_out,mean_dT,std_dT,slope_dT,mean_dAH,std_dAH,slope_dAH,first_mean_in_temp,second_mean_in_temp,delta_half_in_temp,first_mean_out_temp,second_mean_out_temp,delta_half_out_temp,first_mean_in_hum,second_mean_in_hum,delta_half_in_hum,first_mean_out_hum,second_mean_out_hum,delta_half_out_hum,first_mean_AH_in,second_mean_AH_in,delta_half_AH_in,first_mean_AH_out,second_mean_AH_out,delta_half_AH_out,first_mean_dT,second_mean_dT,delta_half_dT,first_mean_dAH,second_mean_dAH,delta_half_dAH,first_slope_in_temp,second_slope_in_temp,first_slope_AH_in,second_slope_AH_in,delta_in_temp,delta_out_temp,delta_in_hum,delta_AH_in,corr_temp,corr_hum,corr_AH,high_in_hum_ratio,high_out_hum_ratio,in_ah_gt_out_ah_ratio,max_hourly_temp_rise,max_hourly_temp_drop,max_hourly_hum_rise,transition_score,transition_rank_pct,transition_score_v2_old,transition_rank_pct_v2_old,transition_score_v3,transition_rank_pct_v3,route_role,route_branch,info_score_v3,legacy_info_score,static_context_score_v3,route_reason_v3,info_score_v2,smooth_transition_score_v3,event_active,primary_event_file,in_primary_event
2026-03-08 172014_seal_unheated,Serial Data Log,W0001,2026-03-08 17:00:00,2026-03-09 05:00:00,2026-03-08 23:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.328023255813953,0.05371919587714439,-0.013432947166973346,13.051119186046515,0.07367695950616482,-0.02080861204540361,51.993488372093026,0.11898055513082086,0.034855706472596115,93.26630813953489,0.200828062616343,0.05977780111193828,6.01476895720961,0.012687208016400397,-0.0009550877821399784,10.606258774108998,0.028029982473709334,-0.006854072806698216,0.27690406976744186,0.03366730082713706,0.007375664878429788,-4.591489816899387,0.022681663981946095,0.005898985024557591,13.367994186046513,13.288052325581395,-0.07994186046511764,13.11186046511628,12.990377906976745,-0.1214825581395349,51.89648255813953,52.09049418604651,0.19401162790698123,93.0978488372093,93.43476744186047,0.3369186046511743,6.018390070772128,6.011147843647093,-0.007242227125034972,10.626958720833152,10.585558827384848,-0.04139989344830397,0.2561337209302325,0.29767441860465116,0.04154069767441865,-4.60856865006102,-4.574410983737756,0.03415766632326456,0.002690364527559755,-0.02747308653305384,0.006127165838430193,-0.006535422717593397,-0.21999999999999886,-0.1899999999999995,0.5399999999999991,-0.019076362963438065,0.9071248715128726,0.9654199131687825,0.6076494401212373,0.0,1.0,0.0,0.01750000000000007,-0.03683333333333216,0.0953525641025692,0.17465075851823425,0.6078431372549019,0.0034361492500837192,0.11764705882352941,0.17465075851823425,0.6078431372549019,transition_context,transition_branch,0.17465075851823425,,,phase=pre_transition | transition_multiview_score_v3,0.17465075851823425,0.15236111917822437,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0002,2026-03-08 18:00:00,2026-03-09 06:00:00,2026-03-09 00:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.3145197740113,0.06400734491052436,-0.016704428088214734,13.034124293785311,0.08271863201386091,-0.02347142550504214,52.02370056497175,0.11091304569562355,0.0321179830550678,93.31371468926552,0.20020332792879536,0.05820928597845314,6.01325257489214,0.014423000113956126,-0.0024879368160385293,10.600506431197758,0.032959149166992226,-0.008779795039551187,0.2803954802259886,0.03153968034718685,0.006766997416828634,-4.587253856305616,0.02381318165629548,0.006291858223512014,13.366016949152542,13.263022598870059,-0.10299435028248283,13.105282485875705,12.962966101694914,-0.1423163841807913,51.929774011299436,52.117627118644066,0.18785310734462968,93.13991525423728,93.4875141242938,0.34759887005651535,6.021514495317506,6.004990654466774,-0.016523840850731553,10.627435319279328,10.573577543116187,-0.05385777616314158,0.260734463276836,0.3000564971751412,0.039322033898305186,-4.605920823961821,-4.5685868886494125,0.03733393531240825,0.000247112693342048,-0.029048679621704553,0.004188248189661152,-0.0072880596724700765,-0.17999999999999972,-0.23999999999999844,0.3499999999999943,-0.026296310929446953,0.9391229582837776,0.977203637023313,0.7649421638185929,0.0,1.0,0.0,0.01750000000000007,-0.03683333333333216,0.04000000000000625,0.13007147983821452,0.49019607843137253,0.017305447522049835,0.16666666666666666,0.13007147983821452,0.49019607843137253,transition_context,transition_branch,0.13007147983821452,,,phase=pre_transition | transition_multiview_score_v3,0.13007147983821452,0.14537426916063814,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0003,2026-03-08 19:00:00,2026-03-09 07:00:00,2026-03-09 01:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.299125000000002,0.07599821341505958,-0.02068094195243673,13.012638888888889,0.09232272499725884,-0.026073564248873377,52.052569444444444,0.1098927693793391,0.03127692622349088,93.36502777777778,0.2011406950358519,0.057508519792565195,6.010878082215697,0.017340875529639078,-0.004061575044172458,10.59225598142885,0.03868646979540221,-0.010564131592613516,0.2864861111111111,0.027977983125896076,0.0053926222964367975,-4.5813778992131535,0.024831802528527732,0.006502556548441955,13.36325,13.235000000000001,-0.12824999999999953,13.09263888888889,12.932638888888889,-0.16000000000000192,51.958777777777776,52.146361111111105,0.187583333333329,93.18911111111109,93.54094444444446,0.3518333333333743,6.023844951939964,5.997911212491431,-0.025933739448532833,10.62473775962919,10.559774203228512,-0.06496355640067719,0.270611111111111,0.3023611111111112,0.03175000000000017,-4.600892807689225,-4.561862990737082,0.03902981695214258,-0.006695799905967469,-0.030294124546546595,0.0013520177265103593,-0.007873503082583173,-0.20999999999999908,-0.2900000000000009,0.38000000000000256,-0.03394099126768069,0.9632090070456998,0.9767810994464639,0.8800161878844686,0.0,1.0,0.0,0.009833333333332916,-0.03683333333333216,0.04000000000000625,0.13140056912546563,0.5098039215686274,0.024710578628961373,0.20588235294117646,0.13140056912546563,0.5098039215686274,transition_context,transition_branch,0.13140056912546563,,,phase=pre_transition | transition_multiview_score_v3,0.13140056912546563,0.13484013993780447,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0004,2026-03-08 20:00:00,2026-03-09 08:00:00,2026-03-09 02:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.278999999999998,0.08670349775498411,-0.024306053557491467,12.986819444444443,0.0991522938123893,-0.028186619676574765,52.084375,0.10795815620396491,0.030724308751281536,93.42177777777776,0.19825148204075368,0.05665437261475688,6.00708846638962,0.020663785832256396,-0.0054709211935103,10.581782872127437,0.04322269927248931,-0.012042638666596439,0.29218055555555555,0.02398065190719362,0.003880566119084049,-4.5746944057378185,0.02506853428826071,0.0065717174730860915,13.353222222222222,13.204777777777776,-0.14844444444444527,13.072277777777776,12.901361111111111,-0.17091666666666505,51.99202777777777,52.17672222222222,0.18469444444444605,93.24808333333333,93.59547222222221,0.3473888888888865,6.023969280741878,5.99020765203736,-0.03376162870451793,10.618082944088673,10.545482800166202,-0.07260014392247172,0.2809444444444445,0.3034166666666666,0.022472222222222116,-4.594113663346796,-4.555275148128842,0.03883851521795467,-0.014154920518671335,-0.031589985191315874,-0.001590776414242952,-0.008352773259229274,-0.3000000000000007,-0.33999999999999986,0.30999999999999517,-0.07542351241419087,0.9755666837741663,0.9762838634697766,0.9330865149703317,0.0,1.0,0.0,0.0011666666666663161,-0.03683333333333216,0.04000000000000625,0.14304837084973326,0.5490196078431373,0.02387525239542603,0.19607843137254902,0.14304837084973326,0.5490196078431373,transition_context,transition_branch,0.14304837084973326,,,phase=pre_transition | transition_multiview_score_v3,0.14304837084973326,0.145080594374749,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0005,2026-03-08 21:00:00,2026-03-09 09:00:00,2026-03-09 03:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.255069444444445,0.09568722610831021,-0.027173474569498538,12.959722222222222,0.10261900344039288,-0.02926506890217788,52.11481944444444,0.10611469722758518,0.03019031590958962,93.47766666666668,0.1971284819265043,0.05632396946137015,6.001731446078053,0.02387084911905799,-0.006594489845303711,10.570372070650711,0.04548119901418113,-0.01278232714763108,0.29534722222222226,0.02087492371524857,0.002091594332678597,-4.568640624572658,0.023894102318681897,0.006187837302326826,13.337527777777778,13.17261111111111,-0.16491666666666838,13.048888888888888,12.870555555555555,-0.1783333333333328,52.02441666666666,52.20522222222222,0.18080555555555833,93.30811111111113,93.64722222222223,0.3391111111110945,6.021886180480455,5.981576711675651,-0.04030946880480357,10.609554711466682,10.53118942983474,-0.07836528163194245,0.28863888888888883,0.30205555555555563,0.013416666666666799,-4.587668530986226,-4.549612718159088,0.03805581282713799,-0.01966852720428165,-0.03256123093626151,-0.0036585202974482923,-0.008723911764237662,-0.28999999999999915,-0.3500000000000014,0.35999999999999943,-0.06595499299791285,0.9802576657172078,0.9762430054882477,0.9521399505392532,0.0,1.0,0.0,-0.006999999999999673,-0.03683333333333216,0.04000000000000625,0.1607928431490481,0.5882352941176471,0.020457552901610762,0.17647058823529413,0.1607928431490481,0.5882352941176471,transition_context,transition_branch,0.1607928431490481,,,phase=pre_transition | transition_multiview_score_v3,0.1607928431490481,0.1562967381220435,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0006,2026-03-08 22:00:00,2026-03-09 10:00:00,2026-03-09 04:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.229458333333332,0.10044053693783997,-0.02870176637246715,12.93322222222222,0.10286929771462941,-0.02934424158704193,52.14494444444445,0.10464721699465168,0.02975153797223923,93.53355555555557,0.19682139548719477,0.056218259648902945,5.995712496779845,0.02564333810975966,-0.0072098929447301984,10.559349267825729,0.045646402313428404,-0.012843806027362327,0.29623611111111114,0.019772695138334958,0.0006424752145748501,-4.563636771045882,0.022390693770807407,0.005633913082632417,13.317027777777778,13.14188888888889,-0.1751388888888883,13.022749999999998,12.843694444444443,-0.1790555555555553,52.05627777777779,52.23361111111111,0.17733333333332268,93.36727777777779,93.69983333333334,0.33255555555555816,6.017954732870061,5.973470260689629,-0.04448447218043228,10.599126514177048,10.519572021474408,-0.07955449270263948,0.29427777777777764,0.29819444444444465,0.0039166666666670125,-4.581171781306986,-4.546101760784779,0.03507002052220631,-0.023564830537806176,-0.030727193312625724,-0.0051327690382737805,-0.008011568399467506,-0.34000000000000163,-0.3000000000000007,0.3500000000000014,-0.08563128612139614,0.9813660776980491,0.9760441272667071,0.956762780608142,0.0,1.0,0.0,-0.016333333333333755,-0.03683333333333216,0.035674863387974654,0.16504900036734915,0.5980392156862745,0.007419978251359618,0.14705882352941177,0.16504900036734915,0.5980392156862745,transition_context,transition_branch,0.16504900036734915,,,phase=pre_transition | transition_multiview_score_v3,0.16504900036734915,0.16002856801306478,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0007,2026-03-08 23:00:00,2026-03-09 11:00:00,2026-03-09 05:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.203763888888888,0.10047799433248071,-0.028700769428777688,12.908777777777777,0.09816199919953268,-0.02770274606594131,52.17452777777778,0.10511692572055575,0.029886127836501446,93.58844444444445,0.19435374090381421,0.05547625724289639,5.989596070302984,0.025606373829023456,-0.007192778708134596,10.549552635750842,0.04306441977776807,-0.01185385530021768,0.29498611111111117,0.021017241121393967,-0.0009980233628366737,-4.559956565447858,0.02039652530009456,0.004661076592082716,13.291666666666666,13.115861111111112,-0.175805555555554,12.994250000000001,12.823305555555553,-0.1709444444444479,52.08575,52.26330555555556,0.17755555555556413,93.42605555555556,93.75083333333335,0.3247777777777827,6.011942090244366,5.9672500503616,-0.04469203988276593,10.587109396093608,10.511995875408076,-0.07511352068553201,0.29741666666666655,0.2925555555555558,-0.004861111111110761,-4.575167305849241,-4.544745825046475,0.03042148080276519,-0.02699505959979406,-0.026705905615744336,-0.00635216334076747,-0.006471154728362051,-0.28999999999999915,-0.25,0.3400000000000034,-0.06831044208423798,0.9778791824727123,0.9762882413983969,0.9495635747772968,0.0,1.0,0.0,-0.008000000000000895,-0.03683333333333216,0.035674863387974654,0.15424386052279712,0.5588235294117647,0.0,0.058823529411764705,0.15424386052279712,0.5588235294117647,transition_context,transition_branch,0.15424386052279712,,,phase=pre_transition | transition_multiview_score_v3,0.15424386052279712,0.14235334849653894,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0008,2026-03-09 00:00:00,2026-03-09 12:00:00,2026-03-09 06:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.180069444444444,0.09556432583569477,-0.026987589591402905,12.888694444444445,0.08739764749062418,-0.023442303978000276,52.20377777777778,0.10253887247183288,0.029117879201304844,93.64181944444442,0.18447277250003444,0.0524275958651964,5.984179993324558,0.024199766774393942,-0.006646773237872623,10.5424324553618,0.038115682455946494,-0.009414578830995257,0.29137500000000016,0.026273906260939246,-0.0035452856134027865,-4.558252462037242,0.018700997318737488,0.0027678055931229183,13.26436111111111,13.095777777777776,-0.1685833333333342,12.964611111111111,12.812777777777779,-0.15183333333333238,52.116249999999994,52.29130555555556,0.1750555555555664,93.48416666666665,93.79947222222222,0.31530555555556816,6.005328654742998,5.963031331906117,-0.04229732283688126,10.574276310722603,10.510588600000997,-0.06368771072160584,0.29974999999999996,0.28300000000000036,-0.0167499999999996,-4.5689476559796045,-4.547557268094878,0.02139038788472636,-0.028941834589383018,-0.018360878355087363,-0.007263353759195881,-0.0036109277084206072,-0.25,-0.23000000000000043,0.35999999999999943,-0.0513452164251218,0.9626666515337965,0.974325128872211,0.9153966946973718,0.0,1.0,0.0,0.007666666666667155,-0.03683333333333216,0.035674863387974654,0.10776718459947057,0.4411764705882353,0.0,0.058823529411764705,0.10776718459947057,0.4411764705882353,transition_context,transition_branch,0.10776718459947057,,,phase=pre_transition | transition_multiview_score_v3,0.10776718459947057,0.12039523457334216,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0009,2026-03-09 01:00:00,2026-03-09 13:00:00,2026-03-09 07:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.159027777777778,0.08686407654938083,-0.02379269022600549,12.872833333333334,0.07434853829118754,-0.017881149197173797,52.23244444444445,0.10032698818762985,0.0284340769109796,93.6947638888889,0.1784127197121657,0.05066932764927561,5.979676096637548,0.021669402901085755,-0.005543824515080338,10.538021213066402,0.033053228665245585,-0.005980785899841272,0.28619444444444464,0.03140149571169402,-0.005911541028831901,-4.558345116428854,0.018862046311591666,0.000436961384761517,13.235000000000001,13.083055555555555,-0.151944444444446,12.932638888888889,12.81302777777778,-0.11961111111110867,52.146361111111105,52.318527777777774,0.17216666666666924,93.54094444444446,93.84858333333335,0.3076388888888886,5.997911212491431,5.961440980783667,-0.036470231707763645,10.559774203228512,10.516268222904293,-0.043505980324219706,0.3023611111111112,0.2700277777777781,-0.0323333333333331,-4.561862990737082,-4.554827242120625,0.007035748616456949,-0.030294124546546595,-0.008148941597724408,-0.007873503082583173,-1.9346057119594666e-05,-0.17999999999999972,-0.17999999999999972,0.3499999999999943,-0.0264937045521787,0.9357860521378952,0.9723302562730087,0.8421031187896333,0.0,1.0,0.0,0.011166666666666103,-0.03683333333333216,0.035674863387974654,0.09917465859775876,0.4215686274509804,0.0,0.058823529411764705,0.09917465859775876,0.4215686274509804,transition_context,transition_branch,0.09917465859775876,,,phase=pre_transition | transition_multiview_score_v3,0.09917465859775876,0.09943862215214438,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0010,2026-03-09 02:00:00,2026-03-09 14:00:00,2026-03-09 08:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.142253129346315,0.07518176609581252,-0.019018973690643818,12.862531293463142,0.06263695908415988,-0.011225865458921421,52.26026425591098,0.09719498960699173,0.027531406532146856,93.74618915159944,0.17291116383428543,0.04914828316675888,5.976652914267265,0.018787849032188945,-0.003882840744625081,10.537077708960688,0.03183666258163167,-0.0018039987871964877,0.2797218358831712,0.035802467336441074,-0.007793108231722395,-4.560424794693423,0.022049935977385034,-0.0020788419574280467,13.204512534818942,13.080166666666665,-0.1243458681522771,12.901114206128133,12.824055555555555,-0.0770586505725781,52.177047353760436,52.34325,0.1662026462395616,93.5959610027855,93.89599999999999,0.3000389972144859,5.990146787675154,5.963196523841063,-0.026950263834090826,10.545376549821022,10.528801920436079,-0.016574629384942696,0.30339832869080774,0.2561111111111114,-0.04728721757969634,-4.555229762145867,-4.565605396595013,-0.010375634449146354,-0.03158804609622308,0.003755101699856439,-0.008361577528027337,0.004221119295406261,-0.14999999999999858,-0.08000000000000007,0.3100000000000023,-0.020034083275393577,0.8806108572050535,0.9699708713138411,0.7359089272613489,0.0,1.0,0.0,0.026666666666667282,-0.03683333333333216,0.03399999999999892,0.09137402325920385,0.39215686274509803,0.0,0.058823529411764705,0.09137402325920385,0.39215686274509803,transition_context,transition_branch,0.09137402325920385,,,phase=pre_transition | transition_multiview_score_v3,0.09137402325920385,0.09252693310438609,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0011,2026-03-09 03:00:00,2026-03-09 15:00:00,2026-03-09 09:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.130347705146038,0.062338516439781715,-0.012786120616649162,12.85694019471488,0.054149134160429255,-0.003781140811235837,52.28767732962447,0.09620965051919851,0.027239399558737432,93.79406119610569,0.169848946930788,0.04820903172275535,5.9753846681980605,0.016901076015224958,-0.0016118297751059945,10.538819044350044,0.03487455813022635,0.0029576414783231645,0.2734075104311546,0.03836403113619635,-0.009004979805413734,-4.5634343761519816,0.025834032071385397,-0.004569471253428853,13.172339832869081,13.088472222222224,-0.08386761064685722,12.870334261838437,12.843583333333331,-0.02675092850510552,52.20543175487465,52.36969444444445,0.16426268956979584,93.64766016713091,93.94005555555555,0.2923953884246373,5.981500329859792,5.969285994485388,-0.012214335374403973,10.531094254734668,10.546522376216487,0.01542812148181838,0.30200557103064074,0.24488888888888918,-0.05711668214175156,-4.549593924874875,-4.577236381731097,-0.027642456856221465,-0.03256138632396006,0.014019670255260547,-0.008720233984998655,0.007978323581307928,-0.10999999999999943,-0.040000000000000924,0.3200000000000003,-0.0040559817499286055,0.7919269754649318,0.9675926052920403,0.7078886189605135,0.0,1.0,0.0,0.03133333333333255,-0.03683333333333216,0.03399999999999892,0.08703211745619568,0.35294117647058826,0.0,0.058823529411764705,0.08703211745619568,0.35294117647058826,transition_context,transition_branch,0.08703211745619568,,,phase=pre_transition | transition_multiview_score_v3,0.08703211745619568,0.08878212114192363,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0012,2026-03-09 04:00:00,2026-03-09 16:00:00,2026-03-09 10:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.123449235048678,0.0519326473103035,-0.005540179350791589,12.858136300417247,0.05641695455467629,0.004369774915934349,52.31467315716272,0.0948690505779793,0.026834494688288805,93.84344923504868,0.1704894065320914,0.04839980278783205,5.975924851245108,0.01791735297916262,0.0010223240446406178,10.545188112365452,0.04519661768943313,0.008315998682568096,0.2653129346314327,0.04067166907481646,-0.009909954266725661,-4.569263261120344,0.032441206908953316,-0.007293674637927755,13.141559888579387,13.105388888888887,-0.03617099969049953,12.84342618384401,12.872805555555553,0.02937937171154381,52.23398328690808,52.39513888888889,0.16115560198080914,93.70027855153204,93.98622222222221,0.28594367069017324,5.97339126097661,5.978451403762862,0.0050601427862515536,10.519446976398159,10.57085774517728,0.051410768779120986,0.2981337047353762,0.23258333333333348,-0.06555037140204273,-4.546055715421549,-4.592406341414419,-0.04635062599287032,-0.030653945891810436,0.02230846448110294,-0.007999287879752189,0.011029579510518575,-0.08000000000000007,0.05000000000000071,0.3100000000000023,0.005904604798322666,0.721136249919798,0.966327359607738,0.8096615250395375,0.0,1.0,0.0,0.032666666666665733,-0.03583333333333272,0.03399999999999892,0.08794022271037137,0.3627450980392157,0.0,0.058823529411764705,0.08794022271037137,0.3627450980392157,transition_context,transition_branch,0.08794022271037137,,,phase=pre_transition | transition_multiview_score_v3,0.08794022271037137,0.08775750593385823,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0013,2026-03-09 05:00:00,2026-03-09 17:00:00,2026-03-09 11:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.12319888734353,0.05157738269285779,0.002270528660286445,12.866634214186371,0.07048039295823623,0.01311049010076572,52.341808066759384,0.0938354031668377,0.0265246907845483,93.89212795549375,0.17074327202451056,0.048471725400765005,5.978949508118636,0.023013284344096937,0.0038795909049439683,10.556282927619868,0.05976661258918656,0.014059589690242718,0.25656467315716286,0.043068494108993716,-0.010839961440478918,-4.577333419501231,0.04015161206904522,-0.010179998785299118,13.115598885793872,13.130777777777778,0.015178891983905984,12.823064066852366,12.910083333333331,0.08701926648096503,52.26356545961003,52.41983333333333,0.15626787372330142,93.75119777158774,94.03266666666667,0.28146889507893036,5.967182899175556,5.990683432036875,0.023500532861318923,10.511879237227024,10.60056327442829,0.08868403720126494,0.29253481894150435,0.22069444444444458,-0.07184037449705977,-4.544696338051467,-4.609879842391413,-0.06518350433994602,-0.02666609927780543,0.029397324907535202,-0.006457878058858863,0.013884394639062866,0.08000000000000007,0.15000000000000036,0.3399999999999963,0.06880386446791942,0.7940176913046295,0.9657157912939406,0.9049949596744608,0.0,1.0,0.0,0.04283333333333417,-0.03583333333333272,0.03399999999999892,0.08830017763500761,0.37254901960784315,0.0,0.058823529411764705,0.08830017763500761,0.37254901960784315,transition_context,transition_branch,0.08830017763500761,,,phase=pre_transition | transition_multiview_score_v3,0.08830017763500761,0.09785697587932411,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0014,2026-03-09 06:00:00,2026-03-09 18:00:00,2026-03-09 12:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.129944444444444,0.06375149269056428,0.010884420166755258,12.883569444444445,0.09505965133864937,0.022922130445564647,52.36833333333333,0.09210715172648366,0.025969697845508267,93.93977777777778,0.16561834422848648,0.046756597324107814,5.984508585345997,0.030853106412543733,0.007012599603073036,10.572837680720106,0.07807887375094687,0.020325874139396825,0.2463750000000002,0.04655651074370441,-0.012037710278809753,-4.588329095374107,0.049548851819352084,-0.013313274536323933,13.095777777777776,13.164111111111112,0.06833333333333513,12.812777777777779,12.95436111111111,0.1415833333333314,52.29130555555556,52.445361111111104,0.1540555555555443,93.79947222222222,94.08008333333333,0.2806111111111136,5.963031331906117,6.005985838785879,0.0429545068797621,10.510588600000997,10.635086761439213,0.12449816143821657,0.28300000000000036,0.20975000000000005,-0.07325000000000031,-4.547557268094878,-4.629100922653335,-0.08154365455845713,-0.018360878355087363,0.03713351036531296,-0.0036109277084206072,0.01677601801882236,0.13000000000000078,0.2599999999999998,0.35999999999999943,0.08977209140358422,0.9020404492065571,0.9628787885551627,0.9533379256286199,0.0,1.0,0.0,0.05533333333333523,-0.03583333333333272,0.03399999999999892,0.11733052729259336,0.46078431372549017,0.0,0.058823529411764705,0.11733052729259336,0.46078431372549017,transition_context,transition_branch,0.11733052729259336,,,phase=pre_transition | transition_multiview_score_v3,0.11733052729259336,0.11271589461562065,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0015,2026-03-09 07:00:00,2026-03-09 19:00:00,2026-03-09 13:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.143972222222223,0.08377099258995016,0.019651577992106345,12.907555555555556,0.11742424408289466,0.031179483413463636,52.39402777777777,0.08981141921537841,0.025295915334970092,93.98654166666667,0.16212466549765375,0.045746344262826026,5.992688474252517,0.03972825174900043,0.010197248977344942,10.593946621531767,0.09384158436884182,0.025669012169155864,0.23641666666666683,0.04532305611777926,-0.011527905421356954,-4.601258147279251,0.05593039798531108,-0.015471763191811027,13.083055555555555,13.20488888888889,0.12183333333333479,12.81302777777778,13.002083333333333,0.1890555555555533,52.318527777777774,52.46952777777778,0.15100000000000335,93.84858333333335,94.1245,0.27591666666664594,5.961440980783667,6.023935967721367,0.062494986937699615,10.516268222904293,10.671625020159242,0.15535679725494944,0.2700277777777781,0.20280555555555552,-0.06722222222222257,-4.554827242120625,-4.647689052437876,-0.09286181031725071,-0.008148941597724408,0.04358522034198156,-1.9346057119594666e-05,0.019130253731834523,0.20999999999999908,0.3200000000000003,0.3500000000000014,0.11851934568755151,0.953153302502694,0.9611929067665798,0.9731829455329228,0.0,1.0,0.0,0.055833333333330515,-0.03583333333333272,0.03350000000000364,0.132516978919261,0.5196078431372549,0.005067975478022487,0.12745098039215685,0.132516978919261,0.5196078431372549,transition_context,transition_branch,0.132516978919261,,,phase=pre_transition | transition_multiview_score_v3,0.132516978919261,0.12815602897668596,False,2026-03-08 172014_seal_unheated,False
2026-03-08 172014_seal_unheated,Serial Data Log,W0016,2026-03-09 08:00:00,2026-03-09 20:00:00,2026-03-09 14:00:00,外部高湿驱动工况,candidate_high_info,transition_run,1.0,pre_transition,seal,无,2026-03-10 10:00:00,13.164666666666669,0.10471844494691532,0.027605863169230336,12.936749999999998,0.13429253663694013,0.037261355950829134,52.419361111111115,0.08925831082658289,0.02513421457301283,94.03158333333332,0.15777395760010965,0.04446826168775365,6.003318216669455,0.04828131833194576,0.013148389391931069,10.618302456383072,0.10525730561793026,0.029566229840542503,0.22791666666666685,0.0408442715710161,-0.009655492781598354,-4.614984239713615,0.05861724163882904,-0.016417840448611547,13.080166666666665,13.24916666666667,0.16900000000000404,12.824055555555555,13.049444444444445,0.2253888888888902,52.34325,52.49547222222223,0.15222222222223536,93.89599999999999,94.16716666666667,0.2711666666666872,5.963196523841063,6.043439909497847,0.08024338565678413,10.528801920436079,10.707802992330063,0.17900107189398362,0.2561111111111114,0.19972222222222227,-0.05638888888888913,-4.565605396595013,-4.664363082832217,-0.09875768623720393,0.003755101699856439,0.04816413281522048,0.004221119295406261,0.020755731701642605,0.3000000000000007,0.40000000000000036,0.28999999999999915,0.14524919110015855,0.9717829428998843,0.9600719976817734,0.9813341865237581,0.0,1.0,0.0,0.055833333333330515,-0.019000000000000128,0.03350000000000364,0.13462058071820354,0.5294117647058824,0.04207770459264731,0.21568627450980393,0.13462058071820354,0.5294117647058824,transition_context,transition_branch,0.13462058071820354,,,phase=pre_transition | transition_multiview_score_v3,0.13462058071820354,0.13257073118707383,False,2026-03-08 172014_seal_unheated,False
