time,score_all,score_dAH,resid_dAH_signed,resid_dAH_z,ewma_z,ewma_abs,cusum_pos,cusum_neg,cusum_abs
2026-03-15 03:25:00,0.27659687399864197,0.12321243435144424,0.12321243435144424,3.9003058159701065,3.3131683374210072,3.3131683374210072,42.88376034127988,0.0,42.88376034127988
2026-03-15 03:30:00,0.27044805884361267,0.1217266097664833,0.1217266097664833,3.8520311956560804,3.420940909068022,3.420940909068022,46.23579153693596,0.0,46.23579153693596
2026-03-15 03:35:00,0.3002590537071228,0.120819091796875,0.120819091796875,3.8225458271580566,3.501261892686029,3.501261892686029,49.55833736409402,0.0,49.55833736409402
2026-03-15 03:40:00,0.2902478873729706,0.11792925745248795,0.11792925745248795,3.728654760098223,3.546740466168468,3.546740466168468,52.786992124192246,0.0,52.786992124192246
2026-03-15 03:45:00,0.2866365313529968,0.12064244598150253,0.12064244598150253,3.8168065832705342,3.600753689588881,3.600753689588881,56.10379870746278,0.0,56.10379870746278
2026-03-15 03:50:00,0.28396961092948914,0.12124747037887573,0.12124747037887573,3.83646389905299,3.6478957314817033,3.6478957314817033,59.440262606515766,0.0,59.440262606515766
2026-03-15 03:55:00,0.30871304869651794,0.12848861515522003,0.12848861515522003,4.071729567864159,3.7326624987581947,3.7326624987581947,63.01199217437993,0.0,63.01199217437993
2026-03-15 04:00:00,0.3458692729473114,0.13271315395832062,0.13271315395832062,4.208985344074721,3.8279270678215,3.8279270678215,66.72097751845465,0.0,66.72097751845465
2026-03-15 04:05:00,0.31175974011421204,0.1346541941165924,0.1346541941165924,4.272049973374357,3.9167516489320713,3.9167516489320713,70.493027491829,0.0,70.493027491829
2026-03-15 04:10:00,0.3121040165424347,0.13430987298488617,0.13430987298488617,4.260862938197085,3.985573906785074,3.985573906785074,74.25389043002608,0.0,74.25389043002608
2026-03-15 04:15:00,0.352142333984375,0.14352835714817047,0.14352835714817047,4.560372602633758,4.100533645954811,4.100533645954811,78.31426303265984,0.0,78.31426303265984
2026-03-15 04:20:00,0.3738810122013092,0.14461444318294525,0.14461444318294525,4.595659669147398,4.199558850593329,4.199558850593329,82.40992270180723,0.0,82.40992270180723
2026-03-15 04:25:00,0.37128958106040955,0.14313606917858124,0.14313606917858124,4.547627119097303,4.269172504294124,4.269172504294124,86.45754982090453,0.0,86.45754982090453
2026-03-15 04:30:00,0.33856555819511414,0.14238548278808594,0.14238548278808594,4.523240476568442,4.319986098748988,4.319986098748988,90.48079029747298,0.0,90.48079029747298
2026-03-15 04:35:00,0.3383459150791168,0.14022408425807953,0.14022408425807953,4.453016377142805,4.346592154427752,4.346592154427752,94.43380667461578,0.0,94.43380667461578
2026-03-15 04:40:00,0.39475712180137634,0.1404135823249817,0.1404135823249817,4.459173192235606,4.369108361989323,4.369108361989323,98.39297986685139,0.0,98.39297986685139
2026-03-15 04:45:00,0.3897094428539276,0.14033807814121246,0.14033807814121246,4.456720052180938,4.386630700027646,4.386630700027646,102.34969991903233,0.0,102.34969991903233
2026-03-15 04:50:00,0.36639612913131714,0.14001761376857758,0.14001761376857758,4.44630812598877,4.398566185219871,4.398566185219871,106.2960080450211,0.0,106.2960080450211
2026-03-15 04:55:00,0.36203625798225403,0.1450331062078476,0.1450331062078476,4.609262081418167,4.4407053644595305,4.4407053644595305,110.40527012643926,0.0,110.40527012643926
2026-03-15 05:00:00,0.37912696599960327,0.14581938087940216,0.14581938087940216,4.634808240511254,4.479525939669875,4.479525939669875,114.54007836695051,0.0,114.54007836695051
2026-03-15 05:05:00,0.3953340947628021,0.1450480818748474,0.1450480818748474,4.6097486426486665,4.505570480265633,4.505570480265633,118.64982700959918,0.0,118.64982700959918
2026-03-15 05:10:00,0.40295425057411194,0.13858525454998016,0.13858525454998016,4.399770601888707,4.484410504590248,4.484410504590248,122.54959761148788,0.0,122.54959761148788
2026-03-15 05:15:00,0.40931448340415955,0.14086776971817017,0.14086776971817017,4.4739297955247945,4.482314362777157,4.482314362777157,126.52352740701268,0.0,126.52352740701268
