segment_id,file,segment_name,segment_source,segment_seal_state,static_bucket,primary_task,challenge_role,duration_h,mean_dT,mean_dAH,delta_half_in_h,delta_half_dAH,slope_in_h_per_h,slope_dAH_per_h,end_start_dAH,std_in_hum_run,std_AH_in_run,amp_in_hum_p90_p10,amp_AH_in_p90_p10,amp_headroom_p90_p10,corr_out_hum_in_hum,corr_out_AH_in_AH,corr_headroom_in_hum,corr_headroom_AH_in,max_corr_dAH_change,best_lag_h,gain_ratio_dAH_change,max_corr_outRH_inRH_change,best_lag_rh_h,max_corr_level_hum,best_lag_level_hum,max_corr_level_ah,best_lag_level_ah,positive_headroom_ratio,positive_drive_ratio,positive_response_ratio,positive_ah_response_ratio,headroom_area_pos,headroom_gain_ratio,early_resp_ratio,early_ah_resp_ratio,early_rh_gain_per_out,late_resp_ratio,late_ah_resp_ratio,late_rh_gain_per_out,late_ah_decay_per_headroom,late_minus_early_rh_gain,late_minus_early_resp_ratio
120165524_20260306-160246_sealed_extHigh_intLow_noHeat_noChange_na::full,120165524_20260306-160246_sealed_extHigh_intLow_noHeat_noChange_na,full,full_run,sealed,static_breathing_watch,control_challenge,breathing_watch,42.303333333333335,0.3872784560850729,-4.690079421753389,2.2647777591630813,0.32888419194442076,0.11234316999522011,0.016538736586311525,-2.473507676087391,1.4699285212365238,0.646338382925979,3.881999999999998,1.772698405307918,0.7688796635811652,0.9552049799426712,0.9759127066170653,-0.6955151089100583,0.8046049013706081,0.7246604476789773,1,0.3027590808755177,0.8645664110150036,0,0.9597448166238374,0.0,0.9824514241466927,0.0,1.0,0.9767441860465116,1.0,0.09523809523809523,197.19119561448386,-0.00955371472074419,1.0,0.2,0.13801840336191662,1.0,0.0,0.4994989287441959,-0.0030122322041058118,0.36148052538227926,0.0
120165524_20260321-170450_unseal_extHigh_intLow_Heat_Change_20260321-1800_noHeat::post_change,120165524_20260321-170450_unseal_extHigh_intLow_Heat_Change_20260321-1800_noHeat,post_change,heat_off,unsealed,static_heatoff_confound_challenge,control_challenge,heatoff_confound,47.59916666666667,0.5978801681850034,-3.9580850459620094,1.4223756131744878,-0.6377975429076912,0.06465890056999425,-0.031667175376392895,-8.3207670876946,0.9890629335635824,2.424231649174965,2.1400000000000006,3.8510381183658975,0.5756053671035644,0.9459951146712552,0.9770086540788941,0.8276132260711092,-0.9192324819101825,0.9563445921822874,4,0.6544669305840548,0.731701047722037,4,0.9638411898559682,1.0,0.9963430696020504,3.0,0.9791666666666666,0.9791666666666666,1.0,0.3404255319148936,188.9999741964167,-0.06374598279531675,1.0,0.0,1.3036633589494775,1.0,1.0,1.3038041483113099,0.007375750826891363,0.0001407893618323719,0.0
120165524_20260302 161335_sealed_extHigh_intLow_noHeat_noChange_na::full,120165524_20260302 161335_sealed_extHigh_intLow_noHeat_noChange_na,full,full_run,sealed,static_negative_reference,static_mainfield_primary,negative_reference,17.473333333333333,-0.6948999046711154,-4.2121693117821835,-1.1368899309341955,-0.30387473870645554,-0.14238556390906723,-0.04534849673080803,-4.453225531235083,0.8134095038750092,0.7847189688056384,2.1240000000000023,2.136493835698208,0.4232828014392198,-0.9318242664403916,0.8370074289597724,-0.842147335635269,-0.2847666900646098,0.9579009734631694,0,0.41766653523253455,-0.6796397671673593,0,-0.9315596876238987,6.0,0.8507330753347451,0.0,1.0,0.9444444444444444,0.0,0.17647058823529413,72.03988074063221,-0.020964984631483236,0.0,0.6,-0.1836561584484994,0.0,0.0,-0.1697163318373807,-0.025054686385121698,0.0139398266111187,0.0
120165524_20260308-172014_sealed_extHigh_intLow_noHeat_Change_20260310-1000_unsealed::pre_change,120165524_20260308-172014_sealed_extHigh_intLow_noHeat_Change_20260310-1000_unsealed,pre_change,seal_change_to_unsealed,sealed,static_negative_reference,static_mainfield_primary,negative_reference,40.62722222222222,0.26670374948496095,-4.61521897224729,0.5067990712911055,-0.07695132412368277,0.025125253582612923,-0.002058441414307656,-0.010731758483142784,0.2962369203791106,0.05606629254269497,0.7999999999999972,0.161207475505047,0.1418143599599908,0.9961408017695436,0.960317888747522,0.4598188043466959,0.85884667807587,0.9733239810486336,1,0.5417184734176023,0.5764063718556377,6,0.9997494447241336,1.0,0.9975997405935492,1.0,1.0,0.975609756097561,1.0,0.475,184.6194520371545,0.00016924289867784642,1.0,1.0,0.8114931780507546,1.0,0.0,0.5869158878504399,-0.002864922216423735,-0.2245772902003147,0.0
120165524_20260303-181049_unsealed_extHigh_intLow_noHeat_noChange_na::full,120165524_20260303-181049_unsealed_extHigh_intLow_noHeat_noChange_na,full,full_run,unsealed,static_positive_eval_only,static_eval_only,weak_positive,15.206944444444444,0.4385432639649507,-3.9811571374704875,0.6159506123075715,-0.33986932930831726,0.09079355079913945,-0.0626501669609944,-3.8953505362475385,0.4691021898685808,0.7629395069599451,1.0079999999999956,1.6300129868701951,0.5620854633788079,0.9895938484614736,0.6982023113085194,0.8815952481786755,-0.879902331784556,-0.5472368127867813,5,0.17701507095625685,0.985558253053903,0,0.994429245680155,0.0,0.8807824294596982,3.0,1.0,0.9375,1.0,0.0,60.359867284087514,-0.051392886349733345,1.0,0.0,0.18072473526351213,1.0,0.0,0.4001453716800097,-0.013172262836886378,0.21942063641649756,0.0
120165524_20260304-120007_sealed_extHigh_intLow_noHeat_Change_20260304-1639_unsealed::post_change,120165524_20260304-120007_sealed_extHigh_intLow_noHeat_Change_20260304-1639_unsealed,post_change,seal_change_to_unsealed,unsealed,static_positive_reference,static_mainfield_primary,positive_reference,40.64361111111111,-0.011410414104141049,-4.1836086208536845,1.595874467112246,0.14787601558514574,0.07961726983865214,0.009061957242461898,0.27704298094846536,0.9449630772474866,0.104949767178945,2.559999999999995,0.29289990271755784,0.35878576762493974,0.9960731159815613,0.9724865491684604,-0.9100181104328396,0.9164891995621897,0.96135249067962,1,0.48270359157601184,0.9059930037627966,0,0.9963938273862603,0.0,0.9830263846295391,1.0,1.0,0.9761904761904762,1.0,0.3170731707317073,171.51432011025332,-0.001680184991191422,1.0,0.8,0.7196395365469873,1.0,0.0,1.335686274509737,-0.0035443600321198882,0.6160467379627498,0.0
120165524_20260308-172014_sealed_extHigh_intLow_noHeat_Change_20260310-1000_unsealed::post_change,120165524_20260308-172014_sealed_extHigh_intLow_noHeat_Change_20260310-1000_unsealed,post_change,seal_change_to_unsealed,unsealed,static_positive_reference,static_mainfield_primary,positive_reference,71.98527777777778,0.24858532067608244,-4.4183643107676005,3.1603951718045096,0.2215958694453386,0.0885856793772571,0.006022683108307121,0.44844350648961573,1.859859648887262,0.30732209902213775,5.072000000000003,0.8470928707062146,0.3412778484612389,0.9908212391624115,0.9358607675431221,-0.916020728825381,-0.8476638955512444,0.967951951903653,1,0.5790646134433108,0.7561789094099997,0,0.9936248872887996,0.0,0.9533354188565744,2.0,1.0,0.875,1.0,0.746031746031746,313.780452215844,0.0032519237533467455,1.0,1.0,1.8609364081062625,1.0,0.0,4.80106100795773,-0.0029720564996772616,2.940124599851468,0.0
120165524_20260323-213435_seal_extHigh_intLow_noHeat_Change_20260324-9000_unseal::post_change,120165524_20260323-213435_seal_extHigh_intLow_noHeat_Change_20260324-9000_unseal,post_change,seal_change_to_unsealed,unsealed,static_positive_reference,static_mainfield_primary,positive_reference,53.38583333333333,-0.054375780274656706,-3.3455995902515654,3.627490636704124,0.3863744199435075,0.13944163581358718,0.01540945073468291,0.6751575255558766,2.226444533556796,0.3895251514615615,6.086999999999989,1.047940903447662,0.692194961020189,0.962520649088017,0.8205201633691354,-0.973686487197209,-0.9043149703590558,0.9287314819961,2,0.7356976236479598,0.6758111065096494,6,0.9697905192313496,2.0,0.8345994269405272,1.0,1.0,0.8703703703703703,1.0,0.7872340425531915,177.0877999931516,0.008455455944603786,1.0,1.0,1.6390354182366382,1.0,0.8,4.555696202531986,0.010094914582787407,2.916660784295348,0.0
