file,sheet,window_id,start_time,end_time,window_center_time,n_samples,class_label,predicted_group,expected_family,expected_candidates,expected_match,transition_phase,device_id_manifest,initial_state,ext_humidity_level,in_humidity_level,heat_source,hole_time,updated_time,notes,image_path,csv_path,mean_in_temp,std_in_temp,slope_in_temp,mean_out_temp,std_out_temp,slope_out_temp,mean_in_hum,std_in_hum,slope_in_hum,mean_out_hum,std_out_hum,slope_out_hum,mean_AH_in,std_AH_in,slope_AH_in,mean_AH_out,std_AH_out,slope_AH_out,mean_dT,std_dT,slope_dT,mean_dAH,std_dAH,slope_dAH,first_mean_in_temp,second_mean_in_temp,delta_half_in_temp,first_mean_out_temp,second_mean_out_temp,delta_half_out_temp,first_mean_in_hum,second_mean_in_hum,delta_half_in_hum,first_mean_out_hum,second_mean_out_hum,delta_half_out_hum,first_mean_AH_in,second_mean_AH_in,delta_half_AH_in,first_mean_AH_out,second_mean_AH_out,delta_half_AH_out,first_mean_dT,second_mean_dT,delta_half_dT,first_mean_dAH,second_mean_dAH,delta_half_dAH,first_slope_in_temp,second_slope_in_temp,first_slope_AH_in,second_slope_AH_in,delta_in_temp,delta_out_temp,delta_in_hum,delta_AH_in,corr_temp,corr_hum,corr_AH,high_in_hum_ratio,high_out_hum_ratio,in_ah_gt_out_ah_ratio,max_hourly_temp_rise,max_hourly_temp_drop,max_hourly_hum_rise
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0001,2026-03-04 12:00:00,2026-03-05 12:00:00,2026-03-05 00:00:00,1436,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.607353760445683,0.5349562776687532,-0.07438999541338322,14.558690807799442,0.46919512869753177,-0.06548582304885987,57.311330083565466,0.911212906708519,0.12876921412525047,91.58793175487466,1.34773930142578,0.17522403859239277,7.171767292761898,0.13179944608848268,-0.01642553770004929,11.427520795566291,0.21715118260975075,-0.0236771126862111,0.04866295264623961,0.15942062538225354,-0.008904172364523188,-4.255753502804394,0.14569463431052587,0.007251574986161814,15.066754874651812,14.147952646239554,-0.9188022284122574,14.986727019498609,14.130654596100278,-0.8560724233983308,56.56,58.062660167130915,1.5026601671309123,90.61895543175488,92.55690807799441,1.9379526462395233,7.278885523097096,7.0646490624267,-0.2142364606703957,11.605141668923526,11.249899922209053,-0.35524174671447284,0.08002785515320342,0.01729805013927581,-0.06272980501392761,-4.326256145826433,-4.185250859782355,0.14100528604407803,-0.060902873398694775,-0.07453522087805838,-0.0033345897670842314,-0.020995721899726538,-2.630000000000001,-1.42,3.6000000000000014,-0.7087156517897739,0.9579870493422034,0.9585787593911715,0.7564323905531518,0.0,1.0,0.0,0.026833333333334153,-0.5905000000000005,0.4273333333333298
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0002,2026-03-04 13:00:00,2026-03-05 13:00:00,2026-03-05 01:00:00,1436,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.521601671309192,0.48442193443491466,-0.06845688758680325,14.505362116991645,0.4704403095056588,-0.06576189449942985,57.44796657381615,0.8493781543318192,0.12056315484273919,91.82504178272981,1.0669146299124779,0.14617213593260064,7.151263647234228,0.11795664921346562,-0.014854668496624762,11.420393761740094,0.2229367514114205,-0.027632661646067577,0.016239554317548793,0.06574734447447916,-0.002694993087373042,-4.269130114505864,0.11493789157049385,0.012777993149442822,14.963008356545961,14.080194986072422,-0.8828133704735386,14.937813370473538,14.07291086350975,-0.864902506963789,56.74200557103063,58.153927576601674,1.4119220055710429,90.99611420612813,92.65396935933148,1.6578551532033572,7.256207832782927,7.046319461685531,-0.20988837109739578,11.619085625168042,11.221701898312146,-0.39738372685589596,0.025194986072423483,0.007284122562674098,-0.017910863509749384,-4.362877792385115,-4.175382436626613,0.18749535575850196,-0.04073017697383938,-0.06515093947914587,0.003337786408247169,-0.017244925127706097,-1.6799999999999997,-1.2300000000000004,3.0799999999999983,-0.34930542438117573,0.9909447575438225,0.9813786370027939,0.9583620240853011,0.0,1.0,0.0,0.026833333333334153,-0.1998022598870044,0.41226436781609266
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0003,2026-03-04 14:00:00,2026-03-05 14:00:00,2026-03-05 02:00:00,1436,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.461295264623955,0.4753895822568341,-0.06703231715714834,14.457778551532035,0.4702492582276813,-0.0657612915210727,57.569686629526466,0.809098245837256,0.11488583268342399,91.99947075208912,0.9266592041722052,0.12962342922331535,7.140127407259012,0.118333176032058,-0.014976545457198282,11.409125259546808,0.2279230862001971,-0.029771852442681105,0.003516713091922042,0.049040554922412063,-0.0012710256360757035,-4.268997852287798,0.11445994234009264,0.014795306985482868,14.899011142061283,14.02357938718663,-0.8754317548746542,14.89040389972145,14.02515320334262,-0.8652506963788298,56.89676880222842,58.242604456824516,1.3458356545960939,91.24788300835655,92.75105849582174,1.5031754874651853,7.247737913228225,7.032516901289798,-0.2152210119384277,11.617802797199282,11.20044772189434,-0.41735507530494154,0.008607242339832955,-0.0015738161559888714,-0.010181058495821826,-4.370064883971056,-4.167930820604542,0.20213406336651385,-0.043333396517492344,-0.05457467690340199,0.0009307625678281226,-0.013039314443642003,-1.290000000000001,-1.129999999999999,2.8500000000000014,-0.2076146595633528,0.994680080319875,0.9928962465505897,0.9797720598940786,0.0,1.0,0.0,0.026833333333334153,-0.11983333333333412,0.41226436781609266
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0004,2026-03-04 15:00:00,2026-03-05 15:00:00,2026-03-05 03:00:00,1437,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.41025748086291,0.47225913871847974,-0.06640760178225553,14.411043841336115,0.46586550045172814,-0.06483172680254924,57.68508698677801,0.7711140848428804,0.10946463065777146,92.14390396659708,0.8431759493598965,0.1190503533458868,7.1322267795500185,0.1197508099624599,-0.015418573304986732,11.394560509012237,0.2300573635417803,-0.03049228528208598,-0.0007863604732080494,0.0497529510376373,-0.001575874979706382,-4.2623337294622194,0.11497731237366746,0.015073711977099351,14.843718662952645,13.977399165507647,-0.8663194974449979,14.834651810584957,13.988025034770514,-0.8466267758144426,57.04236768802228,58.326912378303206,1.2845446902809243,91.4466016713092,92.84023643949931,1.3936347681901111,7.241897601462432,7.0227084900742005,-0.21918911138823116,11.603812658143582,11.185599392077181,-0.41821326606640064,0.009066852367688099,-0.010625869262865122,-0.01969272163055322,-4.361915056681152,-4.16289090200298,0.19902415467817214,-0.05373758606188538,-0.043825464350602895,-0.004881913821701457,-0.008751686449194454,-1.17,-1.1400000000000006,2.759999999999998,-0.1670104201741438,0.9944673289025384,0.9968458901383891,0.9809026575135421,0.0,1.0,0.0,0.026833333333334153,-0.11983333333333412,0.41226436781609266
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0005,2026-03-04 16:00:00,2026-03-05 16:00:00,2026-03-05 04:00:00,1437,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.361009046624913,0.4648161622419479,-0.06495846605716803,14.363604732080724,0.45257151936983697,-0.06217267366963862,57.80114126652748,0.7246843171728871,0.10324618100334829,92.27221294363258,0.7848757343756608,0.11136918196577862,7.125159907269473,0.12024528087367718,-0.015602202293625212,11.377374683133082,0.2268378393654712,-0.029628183091338536,-0.0025956854558107046,0.05183417214526109,-0.002785792387529512,-4.252214775863608,0.11037099194333452,0.014025980797714032,14.782311977715878,13.94029207232267,-0.842019905393208,14.766796657381617,13.960973574408902,-0.8058230829727151,57.191754874651814,58.409680111265644,1.21792523661383,91.61644846796658,92.92706536856745,1.310616900600877,7.233832159099515,7.016638799044201,-0.21719336005531442,11.577595968249618,11.17743186990127,-0.4001640983483483,0.015515320334261883,-0.02068150208623089,-0.036196822420492776,-4.343763809150103,-4.160793070857068,0.18297073829303567,-0.06512975265559981,-0.03288781182359779,-0.011714782944980646,-0.004345193836749468,-1.1900000000000013,-1.129999999999999,2.780000000000001,-0.17380926203527913,0.9939702907165905,0.9968050621459855,0.9849725594726465,0.0,1.0,0.0,0.026833333333334153,-0.11983333333333412,0.41226436781609266
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0006,2026-03-04 17:00:00,2026-03-05 17:00:00,2026-03-05 05:00:00,1439,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.314259902710216,0.4523924862448966,-0.06237560086485416,14.32168867268937,0.4385586111819482,-0.05909484815396199,57.91260597637248,0.6742140778725494,0.09670482641103029,92.39316191799861,0.7270400836418236,0.10391666121926924,7.118576778612615,0.1195365534195453,-0.015329207484186034,11.36310209624332,0.222980449558131,-0.028445509528447065,-0.007428769979152169,0.05220776969205791,-0.0032807527108922375,-4.244525317630704,0.1063842557710458,0.013116302044260958,14.716203059805286,13.912875000000001,-0.8033280598052848,14.700319888734354,13.943583333333335,-0.7567365554010195,57.33489568845619,58.489513888888894,1.1546182004327008,91.77499304589708,93.01047222222223,1.235479176325157,7.222894893490525,7.014403550005368,-0.2084913434851572,11.550946217448761,11.175518869650665,-0.3754273477980963,0.0158831710709319,-0.03070833333333334,-0.04659150440426524,-4.328051323958234,-4.161115319645298,0.16693600431293554,-0.07513929070315394,-0.02213258788467268,-0.018337753104233794,-4.1967140660685376e-05,-1.0700000000000003,-0.9299999999999997,2.479999999999997,-0.1602655281861054,0.9936132379251824,0.9977599788240508,0.9884264472553256,0.0,1.0,0.0,0.026833333333334153,-0.11983333333333412,0.22149999999999892
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0007,2026-03-04 18:00:00,2026-03-05 18:00:00,2026-03-05 06:00:00,1439,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.270674079221681,0.4385700672124889,-0.05942713139298894,14.281209173036833,0.4222432444313972,-0.05549468367377244,58.01200138985407,0.6459929102193768,0.09280928404073403,92.50102849200833,0.6907721173460905,0.09896527273997267,7.111806587438771,0.1174168590684501,-0.014557218709637687,11.348148365637904,0.21676464394753434,-0.026578369841078572,-0.010535093815149398,0.05362835056698742,-0.00393244771921689,-4.236341778199131,0.10210011022584713,0.012021151131440774,14.648164116828928,13.893708333333333,-0.7544557834955956,14.630097357440892,13.932805555555554,-0.6972918018853385,57.45527121001391,58.567958333333344,1.1126871233194322,91.91034770514602,93.0908888888889,1.180541183742875,7.2081829187293645,7.015564112163861,-0.19261880656550368,11.518731503846428,11.177802148454669,-0.3409293553917596,0.018066759388039,-0.03909722222222225,-0.05716398161026125,-4.310548585117063,-4.162238036290807,0.14831054882625594,-0.08631773751965963,-0.011856774621607977,-0.024232113651329424,0.0040682927800099085,-1.040000000000001,-1.0299999999999994,2.25,-0.17736690896012863,0.9929544522268615,0.9976362264961002,0.9891078502784973,0.0,1.0,0.0,0.026833333333334153,-0.11983333333333412,0.1526666666666614
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0008,2026-03-04 19:00:00,2026-03-05 19:00:00,2026-03-05 07:00:00,1439,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.22739402362752,0.4187851889506421,-0.055346805178742235,14.238359972202918,0.39734526692850636,-0.05053713371070999,58.10464211257818,0.6252656685364488,0.08984937522076271,92.5996108408617,0.6637227907987254,0.0950981651775707,7.104283559908776,0.11303420348170148,-0.013166509466371401,11.33031355865512,0.20466780336183657,-0.023610538642180195,-0.010965948575399608,0.05397133460740737,-0.0048096714680317286,-4.226029998746343,0.0941315810300574,0.010444029175808755,14.573477051460362,13.881791666666667,-0.6916853847936952,14.549652294853965,13.927499999999998,-0.6221522948539668,57.56485396383867,58.64368055555555,1.0788265917168758,92.0314742698192,93.16695833333333,1.1354840635141272,7.189159727235516,7.01952527614777,-0.1696344510877461,11.47750890662944,11.183322648664099,-0.29418625796534137,0.0238247566063978,-0.045708333333333406,-0.0695330899397312,-4.288349179393925,-4.163797372516328,0.12455180687759704,-0.09428067073684533,-0.0026845004542212134,-0.028245145395602373,0.00769438815725922,-1.1199999999999992,-1.1399999999999988,2.1799999999999997,-0.22203680417509997,0.9926286039438335,0.99744707294631,0.9899708513301329,0.0,1.0,0.0,0.022333333333333982,-0.11983333333333412,0.13666666666667027
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0009,2026-03-04 20:00:00,2026-03-05 20:00:00,2026-03-05 08:00:00,1439,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.182995135510772,0.3910191303989277,-0.05006916076638441,14.19353022932592,0.3624150818334561,-0.044367979133614184,58.193300903405145,0.6068660349363819,0.08718653121808666,92.69185545517722,0.636987294680683,0.09119487283159551,7.095735618987331,0.10567210676776041,-0.011207468362263835,11.310254748521148,0.18579603475756246,-0.019783844814313677,-0.010535093815149454,0.053598517677191135,-0.005701181632769333,-4.214519129533817,0.08245372098075517,0.008576376452049683,14.490959666203059,13.87545833333333,-0.6155013328697283,14.461571627260081,13.925861111111109,-0.5357105161489724,57.668692628650916,58.71718055555556,1.0484879269046417,92.14248956884562,93.24045833333332,1.0979687644877032,7.165945986120382,7.025622766253075,-0.140323219867307,11.429628716137474,11.191046578082068,-0.2385821380554063,0.02938803894297636,-0.050402777777777866,-0.07979081672075422,-4.2636827300170905,-4.165423811828992,0.0982589181880984,-0.09733106817626945,0.004454678006509796,-0.02995364249551477,0.010402986898234148,-1.0600000000000005,-1.1000000000000014,2.1000000000000014,-0.20638124032874128,0.9927507174244502,0.9972743218019531,0.9903539086462171,0.0,1.0,0.0,0.022333333333333982,-0.11983333333333412,0.11716666666666242
2026-03-04 120007_seal_unheated-2026-03-04 163909_unseal_unheated,Serial Data Log,W0010,2026-03-04 21:00:00,2026-03-05 21:00:00,2026-03-05 09:00:00,1439,外部高湿驱动工况,candidate_high_info,transition_run,内部积湿状态切换窗口|外部高湿驱动工况,1.0,post_transition,000120165524,密封状态，外部湿度高，内部湿度低，无热源,高,低,无,2026-03-04 16:39:09,2026-03-06,,,,14.137407922168173,0.35547538304124826,-0.044005540977280835,14.147699791521891,0.31994576025666477,-0.03777738766311094,58.27917998610146,0.5908727617454876,0.0848617274215007,92.77907574704656,0.6174218856988284,0.08826252745318881,7.086287086336432,0.09503631974641603,-0.008855936191994557,11.288845461066021,0.1605765811650869,-0.015531476691388635,-0.010291869353717885,0.05345163682291022,-0.00622815331416963,-4.202558374729591,0.06794337933103228,0.006675540499393901,14.402044506258692,13.873138888888889,-0.5289056173698032,14.368956884561893,13.926749999999998,-0.4422068845618945,57.76980528511822,58.787847222222226,1.0180419371040088,92.24728789986092,93.31012499999999,1.0628371001390633,7.139552031703422,7.033096120060228,-0.10645591164319423,11.377792031806797,11.200022427229055,-0.17776960457774216,0.033087621696801114,-0.053611111111111165,-0.08669873280791228,-4.238240000103374,-4.166926307168826,0.07131369293454881,-0.09582577640916684,0.008136197432745773,-0.029450419893902503,0.011768821696491598,-1.1199999999999992,-1.08,2.030000000000001,-0.2427073383074978,0.9929891693538915,0.9969465756292103,0.9894900339957858,0.0,1.0,0.0,0.022333333333333982,-0.11983333333333412,0.11716666666666242
