file,sheet,window_id,start_time,end_time,window_center_time,class_label,predicted_group,expected_family,expected_match,transition_phase,seal_label,heat_source_inferred,hole_time,mean_in_temp,std_in_temp,slope_in_temp,mean_out_temp,std_out_temp,slope_out_temp,mean_in_hum,std_in_hum,slope_in_hum,mean_out_hum,std_out_hum,slope_out_hum,mean_AH_in,std_AH_in,slope_AH_in,mean_AH_out,std_AH_out,slope_AH_out,mean_dT,std_dT,slope_dT,mean_dAH,std_dAH,slope_dAH,first_mean_in_temp,second_mean_in_temp,delta_half_in_temp,first_mean_out_temp,second_mean_out_temp,delta_half_out_temp,first_mean_in_hum,second_mean_in_hum,delta_half_in_hum,first_mean_out_hum,second_mean_out_hum,delta_half_out_hum,first_mean_AH_in,second_mean_AH_in,delta_half_AH_in,first_mean_AH_out,second_mean_AH_out,delta_half_AH_out,first_mean_dT,second_mean_dT,delta_half_dT,first_mean_dAH,second_mean_dAH,delta_half_dAH,first_slope_in_temp,second_slope_in_temp,first_slope_AH_in,second_slope_AH_in,delta_in_temp,delta_out_temp,delta_in_hum,delta_AH_in,corr_temp,corr_hum,corr_AH,high_in_hum_ratio,high_out_hum_ratio,in_ah_gt_out_ah_ratio,max_hourly_temp_rise,max_hourly_temp_drop,max_hourly_hum_rise,transition_score,transition_rank_pct
2026-03-04 163909_unseal_unheated,Serial Data Log,W0012,2026-03-05 03:00:00,2026-03-05 15:00:00,2026-03-05 09:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.977944444444443,0.16535946336652393,-0.04391530414619329,13.98848611111111,0.1348302897686477,-0.03309799520964449,58.32615277777778,0.29384658935053304,0.0844569868293965,92.83943055555554,0.3086699596471357,0.08846578230714447,7.022852510799919,0.04000513228942271,-0.008787162979305535,11.185819767253555,0.06312059681405237,-0.012106381921198913,-0.0105416666666667,0.043168794909793855,-0.010817308936548878,-4.162967256453635,0.026662963936142182,0.0033192189418933733,14.113388888888888,13.842499999999998,-0.27088888888889073,14.091361111111112,13.88561111111111,-0.20575000000000188,58.071444444444445,58.58086111111111,0.5094166666666666,92.57211111111111,93.10674999999998,0.534638888888864,7.050628257769074,6.995076763830764,-0.05555149393831016,11.224328966047283,11.147310568459826,-0.07701839758745699,0.02202777777777778,-0.043111111111111176,-0.06513888888888895,-4.17370070827821,-4.152233804629061,0.021466903649148605,-0.07547795824577735,-0.005022069581976261,-0.021424129665638045,0.006665115465812317,-0.5199999999999996,-0.40000000000000036,1.0,-0.10430865530521682,0.9791097777045016,0.9933996470930738,0.9650339390290326,0.0,1.0,0.0,0.018499999999999517,-0.08949999999999925,0.1039999999999921,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0013,2026-03-05 04:00:00,2026-03-05 16:00:00,2026-03-05 10:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.94075,0.1325275576874202,-0.032979555245576456,13.961374999999999,0.10380479935898085,-0.021737079607256588,58.40895833333333,0.28507256658568475,0.0819000353172116,92.92634722222222,0.30065642878591214,0.08612486140063672,7.016749538455788,0.03089849258181635,-0.004382390593435825,11.177621667101752,0.05000389935507546,-0.004574631922659456,-0.02062500000000002,0.04451279683482515,-0.011242475638320827,-4.160872128645962,0.023639183417820193,0.00019224132922336407,14.041166666666665,13.840333333333332,-0.20083333333333364,14.026277777777779,13.89647222222222,-0.12980555555555817,58.16355555555556,58.65436111111111,0.4908055555555464,92.66591666666666,93.18677777777778,0.5208611111111168,7.030562699821616,7.002936377089961,-0.02762632273165533,11.190877353822948,11.164365980380555,-0.02651137344239274,0.014888888888888877,-0.05613888888888891,-0.07102777777777779,-4.160314654001329,-4.1614296032905935,-0.0011149492892643664,-0.06888898089854936,0.005838240327194308,-0.018600712657272818,0.011162187690011496,-0.41000000000000014,-0.27999999999999936,0.9500000000000028,-0.06278570206371814,0.9579707593478309,0.9928739846634096,0.9372851889490615,0.0,1.0,0.0,0.018499999999999517,-0.08249999999999957,0.1039999999999921,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0014,2026-03-05 05:00:00,2026-03-05 17:00:00,2026-03-05 11:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.912875000000001,0.10146320852547352,-0.02213258788467268,13.943583333333335,0.07812613281515285,-0.010863703909728318,58.489513888888894,0.275579374159074,0.07914989048938234,93.01047222222223,0.2928960460694573,0.08384507962201418,7.014403550005368,0.026662915377238403,-4.1967140660685376e-05,11.175518869650665,0.046130847496276356,0.002623444641211799,-0.03070833333333334,0.04463324116583979,-0.011268883974944289,-4.161115319645298,0.023966863815878692,-0.002665411781872315,13.977944444444445,13.847805555555556,-0.13013888888888836,13.971361111111113,13.915805555555558,-0.05555555555555536,58.25269444444445,58.72633333333334,0.4736388888888925,92.75727777777779,93.26366666666667,0.5063888888888783,7.014039969266821,7.014767130743914,0.0007271614770933965,11.164163266834182,11.18687447246715,0.02271120563296769,0.0065833333333333455,-0.06800000000000003,-0.07458333333333338,-4.150123297567361,-4.172107341723235,-0.021984044155874294,-0.060593522204649905,0.01364354200574034,-0.015336022734718738,0.014274790806198367,-0.29999999999999893,-0.17999999999999972,0.9200000000000017,-0.018883687559438478,0.908696843527245,0.9924680274181709,0.9205638619583424,0.0,1.0,0.0,0.022333333333333982,-0.07216666666666605,0.1039999999999921,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0015,2026-03-05 06:00:00,2026-03-05 18:00:00,2026-03-05 12:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.893708333333333,0.07457807839753385,-0.011856774621607977,13.932805555555554,0.05979953504754313,-0.001203773174672809,58.567958333333344,0.26642249157958015,0.07652636792882282,93.0908888888889,0.2847276987988661,0.08140051994154775,7.015564112163861,0.02872610716001424,0.0040682927800099085,11.177802148454669,0.04963986115898974,0.008966078677246555,-0.03909722222222225,0.04336527254528567,-0.01065300144693593,-4.162238036290807,0.02511831961971702,-0.004897785897237021,13.925083333333333,13.862333333333332,-0.0627500000000012,13.928527777777777,13.937083333333334,0.008555555555556538,58.34005555555556,58.795861111111115,0.4558055555555569,92.84736111111111,93.33441666666667,0.4870555555555569,7.0017700958999605,7.02935812842776,0.027588032527799733,11.145600287886422,11.210004009022915,0.06440372113649317,-0.0034444444444443906,-0.07475000000000011,-0.07130555555555572,-4.143830191986462,-4.180645880595153,-0.036815688608691666,-0.05002375751068567,0.017906684817594824,-0.011086015658406662,0.016051547322486325,-0.16000000000000014,-0.10999999999999943,0.8900000000000006,0.0379539179911168,0.8136501677580652,0.9922408729206441,0.9321352358704228,0.0,1.0,0.0,0.022333333333333982,-0.06966666666666832,0.1039999999999921,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0016,2026-03-05 07:00:00,2026-03-05 19:00:00,2026-03-05 13:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.881791666666667,0.05392763850489727,-0.0026845004542212134,13.927499999999998,0.051401769071692374,0.0059502898711748025,58.64368055555555,0.25696242758472176,0.07381055588228773,93.16695833333333,0.2743621728256426,0.07822959930080581,7.01952527614777,0.03416536739683565,0.00769438815725922,11.183322648664099,0.05529243009943551,0.013496563180265904,-0.045708333333333406,0.03949329180199396,-0.008634790325396451,-4.163797372516328,0.025786632192519095,-0.005802175023006136,13.883583333333334,13.88,-0.0035833333333332718,13.900888888888888,13.95411111111111,0.053222222222222726,58.42388888888888,58.86347222222222,0.43958333333333854,92.93519444444443,93.3987222222222,0.4635277777777702,6.993961448352262,7.045089103943279,0.051127655591017174,11.13719301603761,11.229452281290587,0.09225926525297723,-0.017305555555555553,-0.07411111111111127,-0.05680555555555571,-4.143231567685348,-4.184363177347307,-0.04113160966195917,-0.03629255418763682,0.01839634934571922,-0.005660966067853681,0.016098993750536476,-0.15000000000000036,-0.02999999999999936,0.8500000000000014,0.03731749788312655,0.7198135789793698,0.9913219032513467,0.9421419671821869,0.0,1.0,0.0,0.022333333333333982,-0.06966666666666832,0.1039999999999921,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0017,2026-03-05 08:00:00,2026-03-05 20:00:00,2026-03-05 14:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.87545833333333,0.04224981585989116,0.004454678006509796,13.925861111111109,0.048911178205221874,0.010748059418336738,58.71718055555556,0.24618924990788196,0.07074354317180385,93.24045833333332,0.25172160690981077,0.07157911668064566,7.025622766253075,0.03947496592867987,0.010402986898234148,11.191046578082068,0.05920695069194051,0.015988214315360363,-0.050402777777777866,0.036018523947790156,-0.006293381411827873,-4.165423811828992,0.025606783202973906,-0.005585227417127233,13.856333333333332,13.894583333333332,0.03824999999999967,13.887583333333332,13.96413888888889,0.07655555555555793,58.505472222222224,58.92888888888889,0.4234166666666681,93.02294444444443,93.45797222222221,0.43502777777777624,6.992007961649284,7.059237570856865,0.06722960920758148,11.138608211366144,11.243484944797991,0.10487673343184767,-0.03125000000000001,-0.06955555555555572,-0.03830555555555571,-4.146600249716859,-4.184247373941126,-0.03764712422426708,-0.019132574647746287,0.016527799434891393,0.0010214999614804115,0.014988104306087909,-0.02999999999999936,-0.02000000000000135,0.8500000000000014,0.08908643742689737,0.6968382701082659,0.9888900479656119,0.9430179287515318,0.0,1.0,0.0,0.022333333333333982,-0.05249999999999844,0.08600000000000563,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0018,2026-03-05 09:00:00,2026-03-05 21:00:00,2026-03-05 15:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.873138888888889,0.039413398862446235,0.008136197432745773,13.926749999999998,0.04890447957388177,0.011212114211457458,58.787847222222226,0.2398108990600499,0.06892077105104413,93.31012499999999,0.2366957541691963,0.06720161378688826,7.033096120060228,0.04243205774652855,0.011768821696491598,11.200022427229055,0.0587922950683469,0.015774336217322514,-0.053611111111111165,0.032362066581461804,-0.003075916778711284,-4.166926307168826,0.024477115296196426,-0.004005514520831092,13.842499999999998,13.90377777777778,0.061277777777782205,13.88561111111111,13.967888888888888,0.08227777777777767,58.58086111111111,58.99483333333333,0.4139722222222204,93.10674999999998,93.51350000000001,0.4067500000000308,6.995076763830764,7.071115476289692,0.0760387124589279,11.147310568459826,11.252734285998283,0.10542371753845714,-0.043111111111111176,-0.06411111111111115,-0.02099999999999997,-4.152233804629061,-4.181618809708589,-0.029385005079528348,-0.005022069581976261,0.008849646842347274,0.006665115465812317,0.01146552723428777,-0.009999999999999787,0.02999999999999936,0.8699999999999974,0.09989351539705371,0.7516921316053308,0.9871767345506687,0.9335642114722437,0.0,1.0,0.0,0.022333333333333982,-0.03550000000000075,0.0831666666666635,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0019,2026-03-05 10:00:00,2026-03-05 22:00:00,2026-03-05 16:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.873611111111112,0.039394073936959595,0.008908568925247714,13.928680555555555,0.047567337933476846,0.008423164768461631,58.856944444444444,0.23540181898357485,0.06765994593012842,93.37677777777778,0.2229649880035973,0.063260274932173,7.041571612036334,0.042847781213674725,0.011947038430749759,11.209332847258642,0.054059148390827254,0.013378515290317815,-0.05506944444444446,0.03034792516107895,0.00048540415678663065,-4.167761235222306,0.023449321194491578,-0.0014314768595685124,13.840333333333332,13.906888888888888,0.06655555555555637,13.89647222222222,13.960888888888888,0.06441666666666812,58.65436111111111,59.05952777777778,0.40516666666667334,93.18677777777778,93.56677777777779,0.38000000000000966,7.002936377089961,7.080206846982707,0.07727046989274555,11.164365980380555,11.254299714136726,0.08993373375617075,-0.05613888888888891,-0.05400000000000001,0.0021388888888888985,-4.1614296032905935,-4.174092867154019,-0.0126632638634252,0.005838240327194308,-0.0011067874376661335,0.011162187690011496,0.007163166011143487,0.019999999999999574,0.0,0.8200000000000003,0.10660394743771384,0.7720776367464119,0.9859322511736529,0.9084373259778654,0.0,1.0,0.0,0.022333333333333982,-0.02149999999999963,0.0831666666666635,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0020,2026-03-05 11:00:00,2026-03-05 23:00:00,2026-03-05 17:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.874694444444442,0.038647740080384636,0.0069576212128934995,13.92986111111111,0.04606318015745891,0.003188934563268285,58.92409722222223,0.2296638808872793,0.06600631929474673,93.43993055555555,0.2098144637961114,0.059514760958950925,7.050062665995683,0.04026145202418773,0.010901281618866894,11.217695361917992,0.045946502965727685,0.00932586955397215,-0.05516666666666673,0.03016367036246991,0.0037686866496249275,-4.167632695922308,0.023651651551165005,0.001575412064894737,13.847805555555556,13.901583333333333,0.05377777777777659,13.915805555555558,13.943916666666665,0.02811111111110698,58.72633333333334,59.12186111111111,0.39552777777776527,93.26366666666667,93.61619444444445,0.3525277777777802,7.014767130743914,7.085358201247451,0.07059107050353663,11.18687447246715,11.248516251368832,0.06164177890168254,-0.06800000000000003,-0.04233333333333344,0.025666666666666595,-4.172107341723235,-4.16315805012138,0.00894929160185498,0.01364354200574034,-0.011745602976961677,0.014274790806198367,0.002362096078408391,0.019999999999999574,-0.009999999999999787,0.7700000000000031,0.1006432320178634,0.759903353508254,0.9849736610028305,0.8575359394113076,0.0,1.0,0.0,0.022333333333333982,-0.02816666666666734,0.07466666666666555,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0021,2026-03-05 12:00:00,2026-03-06 00:00:00,2026-03-05 18:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.87476388888889,0.038673409859957514,0.0027324713163220174,13.927694444444445,0.04983662847683916,-0.0035504008860696257,58.98983333333334,0.22621632292256547,0.06501803884783997,93.49938888888889,0.19998306990620804,0.05670833458096339,7.057933379548765,0.0354082696326441,0.00895014606382934,11.22331102378886,0.03800501868424675,0.0043484361246018954,-0.05293055555555563,0.032317025912168326,0.006282872202391055,-4.165377644240094,0.02691634615061314,0.004601709939227225,13.862333333333332,13.887194444444445,0.024861111111112777,13.937083333333334,13.918305555555555,-0.018777777777778226,58.795861111111115,59.18380555555555,0.387944444444436,93.33441666666667,93.6643611111111,0.32994444444443616,7.02935812842776,7.08650863066977,0.05715050224200979,11.210004009022915,11.236618038554802,0.02661402953188663,-0.07475000000000011,-0.03111111111111116,0.04363888888888895,-4.180645880595153,-4.150109407885034,0.03053647271011961,0.017906684817594824,-0.020902230245693005,0.016051547322486325,-0.0015869112977782663,-0.02999999999999936,-0.049999999999998934,0.7999999999999972,0.08244360023754904,0.7613895794493238,0.9842677012397361,0.7333169062152732,0.0,1.0,0.0,0.022333333333333982,-0.03249999999999886,0.07466666666666555,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0022,2026-03-05 13:00:00,2026-03-06 01:00:00,2026-03-05 19:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.871611111111113,0.044514552184702606,-0.003329327660393438,13.920333333333332,0.06142172784043156,-0.010797073963889375,59.054875,0.2232818458457466,0.06417391973008932,93.55625,0.19271529874391943,0.05462420827123103,7.064317310969094,0.028984735213724404,0.0062179762992659125,11.225046787465986,0.035063858818477206,-0.0008945613848651814,-0.04872222222222229,0.03434311944467424,0.007467746303496292,-4.160729476496892,0.031754342490760715,0.007112537684131065,13.88,13.863222222222223,-0.01677777777777756,13.95411111111111,13.886555555555555,-0.06755555555555581,58.86347222222222,59.246277777777784,0.3828055555555636,93.3987222222222,93.71377777777779,0.3150555555555883,7.045089103943279,7.08354551799491,0.03845641405163125,11.229452281290587,11.220641293641386,-0.008810987649201962,-0.07411111111111127,-0.023333333333333303,0.05077777777777796,-4.184363177347307,-4.137095775646477,0.04726740170082966,0.01839634934571922,-0.028259118646779914,0.016098993750536476,-0.004802383289118011,-0.0600000000000005,-0.10000000000000142,0.7600000000000051,0.06452328606200819,0.8365865507609522,0.9837521392557785,0.5221063679379617,0.0,1.0,0.0,0.022333333333333982,-0.0426666666666673,0.07466666666666555,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0023,2026-03-05 14:00:00,2026-03-06 02:00:00,2026-03-05 20:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.863541666666666,0.05702485549868006,-0.009840949524498549,13.907375,0.07641423920129096,-0.01729503880768256,59.11844444444444,0.21951792478405707,0.063080649595699,93.609625,0.17724361000583272,0.05020647579645082,7.068393398877114,0.023440261590314003,0.003256792963690011,11.222522983012913,0.039318911819276235,-0.005902066525058986,-0.04383333333333336,0.034074695010456596,0.007454089283184456,-4.154129584135801,0.03653522566798841,0.009158859488749107,13.894583333333332,13.832500000000001,-0.06208333333333016,13.96413888888889,13.850611111111109,-0.11352777777778122,58.92888888888889,59.30799999999999,0.37911111111110074,93.45797222222221,93.76127777777778,0.3033055555555677,7.059237570856865,7.077549226897361,0.01831165604049545,11.243484944797991,11.201561021227837,-0.04192392357015429,-0.06955555555555572,-0.018111111111111012,0.05144444444444471,-4.184247373941126,-4.124011794330476,0.06023557961064974,0.016527799434891393,-0.03318760232155968,0.014988104306087909,-0.007240932496598732,-0.129999999999999,-0.17999999999999972,0.7600000000000051,0.03418668300330818,0.9099099636273202,0.9826852491015852,0.41263148937871014,0.0,1.0,0.0,0.022333333333333982,-0.0426666666666673,0.07466666666666555,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0024,2026-03-05 15:00:00,2026-03-06 03:00:00,2026-03-05 21:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.850305555555558,0.07468927546143286,-0.017139607349236658,13.889499999999998,0.09544143832847785,-0.024928599730308587,59.18166666666667,0.21611373402947184,0.06211203510293345,93.66180555555556,0.1727268530220662,0.048941682810165574,7.070184369557323,0.02020791588086849,-3.323874352525779e-05,11.216476942834655,0.048230259351252955,-0.011309709202849561,-0.039194444444444455,0.03459547225670588,0.007788992381071548,-4.1462925732773295,0.041593139915460306,0.011276470459324103,13.90377777777778,13.796833333333336,-0.10694444444444429,13.967888888888888,13.811111111111112,-0.15677777777777635,58.99483333333333,59.36850000000001,0.37366666666667925,93.51350000000001,93.81011111111111,0.2966111111111047,7.071115476289692,7.069253262824954,-0.0018622134647383604,11.252734285998283,11.180219599671025,-0.0725146863272581,-0.06411111111111115,-0.014277777777777764,0.04983333333333338,-4.181618809708589,-4.1109663368460705,0.07065247286251886,0.008849646842347274,-0.03904868297231552,0.01146552723428777,-0.009869930136705955,-0.1999999999999993,-0.25,0.759999999999998,0.003801563419957077,0.9462580059356523,0.9822699317922543,0.5153367825095027,0.0,1.0,0.0,0.022333333333333982,-0.05116666666666703,0.07000000000000028,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0025,2026-03-05 16:00:00,2026-03-06 04:00:00,2026-03-05 22:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.831333333333333,0.09449904518580711,-0.02450573753873491,13.864402777777777,0.11455752206440267,-0.03161585718264393,59.24377777777779,0.21426435404353159,0.061578740852517494,93.71158333333332,0.16940292348949346,0.04799081097884198,7.069352659532294,0.02172447523994123,-0.0033017489304543865,11.205185227629512,0.05994878407429703,-0.016020568008419982,-0.03306944444444447,0.03282093127249095,0.007110119643909405,-4.135832568097218,0.04563797555049867,0.012718819077965576,13.906888888888888,13.755777777777778,-0.15111111111110986,13.960888888888888,13.767916666666666,-0.1929722222222221,59.05952777777778,59.428027777777785,0.3685000000000045,93.56677777777779,93.8563888888889,0.28961111111111393,7.080206846982707,7.05849847208188,-0.02170837490082622,11.254299714136726,11.156070741122297,-0.09822897301442879,-0.05400000000000001,-0.012138888888888921,0.04186111111111109,-4.174092867154019,-4.097572269040416,0.07652059811360257,-0.0011067874376661335,-0.043866385266078986,0.007163166011143487,-0.01187472855865995,-0.28000000000000114,-0.3600000000000012,0.730000000000004,-0.034462820162146635,0.9688297875971806,0.9820881491535255,0.7613067832373926,0.0,1.0,0.0,0.021999999999998465,-0.05133333333333212,0.07000000000000028,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0026,2026-03-05 17:00:00,2026-03-06 05:00:00,2026-03-05 23:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.806472222222222,0.11347488705556497,-0.0311376142045421,13.832152777777777,0.13199740374677593,-0.03717930220726009,59.30469444444445,0.21159547826572367,0.06081159419171807,93.76012499999999,0.16976089193673077,0.04809381387403714,7.065822558739689,0.0268417533573527,-0.00627869121276631,11.18883707588302,0.07126909733271201,-0.019819439052345615,-0.02568055555555559,0.02987378474498934,0.006041688002717875,-4.12301451714333,0.048339391082930394,0.01354074783957853,13.901583333333333,13.711361111111112,-0.1902222222222214,13.943916666666665,13.72038888888889,-0.22352777777777533,59.12186111111111,59.487527777777785,0.3656666666666766,93.61619444444445,93.90405555555553,0.28786111111108426,7.085358201247451,7.046286916231927,-0.03907128501552393,11.248516251368832,11.129157900397207,-0.11935835097162517,-0.04233333333333344,-0.009027777777777739,0.0333055555555557,-4.16315805012138,-4.082870984165281,0.08028706595609947,-0.011745602976961677,-0.047181253700053986,0.002362096078408391,-0.013530283626051841,-0.3200000000000003,-0.41000000000000014,0.6999999999999957,-0.05549580105606644,0.981661601388962,0.9821093546667576,0.9051463139779979,0.0,1.0,0.0,0.014833333333333698,-0.05133333333333212,0.07000000000000028,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0027,2026-03-05 18:00:00,2026-03-06 06:00:00,2026-03-06 00:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.775527777777778,0.13024850242703231,-0.036658114081094366,13.794444444444444,0.14579110256805133,-0.041414534276510664,59.36565277777778,0.21123154738953917,0.06070533397577731,93.80691666666667,0.17013598014096185,0.04821627056539206,7.0596535602818875,0.03280082223935132,-0.008692479274311165,11.168543183546758,0.08046937442051981,-0.022688529792290697,-0.018916666666666703,0.02617356744548532,0.004756420195416495,-4.108889623264871,0.0499408527331018,0.013996050517979794,13.887194444444445,13.66386111111111,-0.2233333333333345,13.918305555555555,13.670583333333335,-0.24772222222222062,59.18380555555555,59.54750000000001,0.3636944444444552,93.6643611111111,93.94947222222221,0.28511111111110665,7.08650863066977,7.032798489894004,-0.05371014077576586,11.236618038554802,11.100468328538714,-0.13614971001608822,-0.03111111111111116,-0.006722222222222247,0.02438888888888891,-4.150109407885034,-4.067669838644709,0.08243956924032503,-0.020902230245693005,-0.04908490020379283,-0.0015869112977782663,-0.01425602174816777,-0.41999999999999993,-0.47000000000000064,0.7399999999999949,-0.09410148992476675,0.9883226732843817,0.9825292595329492,0.9579842531544184,0.0,1.0,0.0,0.0,-0.05133333333333212,0.07000000000000028,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0028,2026-03-05 19:00:00,2026-03-06 07:00:00,2026-03-06 01:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.738708333333332,0.14432278549031302,-0.041032688375325053,13.752888888888888,0.1566282023032919,-0.044699857813009294,59.425958333333334,0.20939723663912121,0.06017781107322026,93.85452777777779,0.17085174601407005,0.04842839454284557,7.050857344170847,0.038568230749406913,-0.010653686200212405,11.14572747187154,0.08762245480007043,-0.024883890350224987,-0.01418055555555556,0.023801348934370456,0.0036671694376845575,-4.094870127700694,0.050729862724417006,0.01423020415001292,13.863222222222223,13.614194444444443,-0.24902777777777985,13.886555555555555,13.619222222222222,-0.2673333333333332,59.246277777777784,59.60563888888888,0.3593611111110988,93.71377777777779,93.99527777777779,0.2814999999999941,7.08354551799491,7.018169170346785,-0.06537634764812505,11.220641293641386,11.070813650101694,-0.14982764353969102,-0.023333333333333303,-0.0050277777777778185,0.018305555555555485,-4.137095775646477,-4.0526444797549095,0.08445129589156775,-0.028259118646779914,-0.05103434867154824,-0.004802383289118011,-0.015066077748417487,-0.4499999999999993,-0.5299999999999994,0.7000000000000028,-0.11199158110219898,0.990818832348983,0.9828407730608265,0.9752618890040945,0.0,1.0,0.0,-0.019000000000000128,-0.0556666666666672,0.07000000000000028,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0029,2026-03-05 20:00:00,2026-03-06 08:00:00,2026-03-06 02:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.697916666666666,0.15456914409409325,-0.04415920820610869,13.708749999999998,0.16278468162888693,-0.046510351299768674,59.48668055555555,0.20733210452927114,0.05958068507721479,93.9009861111111,0.1618323445251531,0.045655612117349816,7.040385564817719,0.042952734629965086,-0.012077891132753392,11.121034492230269,0.09271964891709494,-0.026412391038777443,-0.010833333333333327,0.02190826747116974,0.002351143093660365,-4.080648927412551,0.05116691631238984,0.014334499906024738,13.832500000000001,13.563333333333334,-0.269166666666667,13.850611111111109,13.566888888888888,-0.2837222222222202,59.30799999999999,59.66536111111111,0.3573611111111177,93.76127777777778,94.04069444444445,0.27941666666667686,7.077549226897361,7.003221902738076,-0.07432732415928456,11.201561021227837,11.0405079632327,-0.16105305799513658,-0.018111111111111012,-0.0035555555555556425,0.01455555555555537,-4.124011794330476,-4.037286060494626,0.08672573383585025,-0.03318760232155968,-0.05098563982470425,-0.007240932496598732,-0.015073136498456294,-0.5099999999999998,-0.5600000000000005,0.7299999999999969,-0.1344778488202838,0.9918034038434386,0.9778906773375617,0.9822592152481641,0.0,1.0,0.0,-0.019000000000000128,-0.0556666666666672,0.06899999999999551,0.0,
2026-03-04 163909_unseal_unheated,Serial Data Log,W0030,2026-03-05 21:00:00,2026-03-06 09:00:00,2026-03-06 03:00:00,外部高湿驱动工况,candidate_high_info,unknown,,no_transition,unseal,无,,13.654555555555557,0.16338584492654595,-0.04684287828695202,13.663138888888888,0.1690047201285977,-0.048395863968161264,59.546513888888896,0.2065396400075593,0.05934846098935432,93.94762500000002,0.16083595401190867,0.04536482952989546,7.028697550358776,0.046678418336567266,-0.01326240708172885,11.095390750196064,0.0968720647455006,-0.027693664178867185,-0.008583333333333365,0.021068634116446296,0.0015529856812098288,-4.066693199837287,0.05151368347680785,0.014431257097137822,13.796833333333336,13.512277777777777,-0.2845555555555581,13.811111111111112,13.515166666666667,-0.29594444444444434,59.36850000000001,59.72452777777778,0.3560277777777685,93.81011111111111,94.08513888888889,0.27502777777777965,7.069253262824954,6.988141837892599,-0.08111142493235501,11.180219599671025,11.010561900721102,-0.16965769894992278,-0.014277777777777764,-0.0028888888888889655,0.0113888888888888,-4.1109663368460705,-4.022420062828504,0.08854627401756687,-0.03904868297231552,-0.0512108626225985,-0.009869930136705955,-0.015138526443224049,-0.5200000000000014,-0.5399999999999991,0.7099999999999937,-0.1411156800531268,0.9925340256646289,0.9772394997971809,0.985154538749087,0.0,1.0,0.0,-0.02816666666666734,-0.0556666666666672,0.06899999999999551,0.0,
