time,in_temp,in_hum,out_temp,out_hum,AH_in,AH_out,dT,dRH,dAH,elapsed_h,rh_pred_const_ah,excess_rh_const_ah,excess_ah_const,excess_dah_const,out_headroom_ah,file
2026-03-16 20:00:00,34.1135,60.37583333333334,27.742166666666666,82.866,22.827778592181513,22.23153518439328,6.371333333333333,-22.490166666666667,0.5962434077882333,0.0,60.37586379165164,-3.0458318299508846e-05,0.0,0.0,-0.5962434077882328,2026-03-14 174006_unseal_heated
2026-03-16 21:00:00,34.135666666666665,60.36983333333333,27.696666666666665,82.65249999999999,22.852117536220746,22.118695679203014,6.438999999999998,-22.282666666666668,0.7334218570177286,1.0,60.305549452352984,0.06428388098034787,0.024338944039232757,0.1371784492294953,-0.7090829129784986,2026-03-14 174006_unseal_heated
2026-03-16 22:00:00,34.08583333333333,60.377500000000005,27.598000000000003,82.45883333333333,22.79522803103041,21.947036897545445,6.487833333333332,-22.081333333333337,0.8481911334849616,2.0,60.463755901035,-0.08625590103499547,-0.03255056115110477,0.2519477256967283,-0.8807416946360682,2026-03-14 174006_unseal_heated
2026-03-16 23:00:00,33.99933333333333,60.397666666666666,27.487333333333332,82.30566666666667,22.69933447452638,21.772753200867626,6.511999999999999,-21.908,0.9265812736587553,3.0,60.73949484129233,-0.34182817462566106,-0.12844411765513186,0.33033786587052205,-1.0550253913138867,2026-03-14 174006_unseal_heated
2026-03-17 00:00:00,33.9035,60.40533333333334,27.376666666666665,82.13633333333334,22.58797732698303,21.59542214527274,6.526833333333333,-21.730999999999998,0.9925551817102859,4.0,61.04666365697242,-0.6413303236390817,-0.23980126519848355,0.39631177392205263,-1.2323564469087742,2026-03-14 174006_unseal_heated
